-0.000028,-0.000455
-0.000041,-0.000343
0.000024,-0.000457
-0.000018,-0.000325
-0.000003,-0.000445
-0.000177,-0.000392
0.000074,-0.000487
-0.000063,-0.000534
0.000059,-0.000574
-0.000038,-0.000357
-0.000031,-0.000380
-0.000068,-0.000315
-0.000185,-0.000440
-0.000095,-0.000442
-0.000053,-0.000330
-0.000068,-0.000415
0.000143,-0.000514
-0.000103,-0.000300
-0.000192,-0.000365
-0.000132,-0.000290
-0.000105,-0.000484
-0.000058,-0.000432
-0.000152,-0.000223
-0.000078,-0.000330
-0.000038,-0.000333
0.000029,-0.000370
0.000007,-0.000402
-0.000060,-0.000397
-0.000105,-0.000313
-0.000026,-0.000447
-0.000098,-0.000330
-0.000105,-0.000397
0.000017,-0.000380
-0.000001,-0.000295
-0.000026,-0.000390
-0.000125,-0.000323
0.000009,-0.000340
-0.000192,-0.000345
0.000014,-0.000387
-0.000075,-0.000415
-0.000150,-0.000390
-0.000048,-0.000348
0.000046,-0.000345
-0.000038,-0.000273
0.000009,-0.000360
-0.000043,-0.000400
-0.000093,-0.000370
0.000019,-0.000300
0.000056,-0.000303
-0.000063,-0.000275
0.000004,-0.000338
0.000007,-0.000250
-0.000185,-0.000283
0.000079,-0.000305
0.000032,-0.000405
-0.000132,-0.000320
-0.000078,-0.000173
-0.000045,-0.000310
-0.000157,-0.000328
-0.005890,-0.003993
-0.006414,-0.004566
-0.006039,-0.004424
-0.005525,-0.004135
-0.005129,-0.003958
-0.005045,-0.003866
-0.004941,-0.003816
-0.004782,-0.003769
-0.004794,-0.003849
-0.004826,-0.003782
-0.004811,-0.003772
-0.004565,-0.003692
-0.004811,-0.003754
-0.004754,-0.003674
-0.004727,-0.003777
-0.004784,-0.003699
-0.004744,-0.003652
-0.004680,-0.003679
-0.004799,-0.003704
-0.004814,-0.003657
-0.004774,-0.003739
-0.004645,-0.003679
-0.004729,-0.003749
-0.004635,-0.003871
-0.004732,-0.003664
-0.004789,-0.003789
-0.004083,-0.003567
0.000610,-0.000273
0.004837,0.005669
0.008090,0.011949
0.010639,0.017839
0.013397,0.025028
0.016396,0.035014
0.019987,0.046842
0.024385,0.059293
0.027901,0.072417
0.032018,0.088127
0.036379,0.106010
0.040892,0.125398
0.045193,0.144528
0.049345,0.162328
0.052829,0.178201
0.056134,0.193456
0.059230,0.207324
0.062005,0.219653
0.064689,0.231536
0.067638,0.245183
0.071706,0.262126
0.076293,0.282070
0.081864,0.304333
0.087850,0.328906
0.094325,0.353365
0.100500,0.377336
0.106488,0.399317
0.112290,0.418855
0.118112,0.439250
0.124272,0.458828
0.130561,0.478882
0.137208,0.498659
0.143554,0.517211
0.150303,0.535990
0.157486,0.555421
0.165189,0.575579
0.173844,0.596497
0.183155,0.618436
0.193263,0.641214
0.204598,0.665573
0.216523,0.689885
0.227543,0.711849
0.237530,0.731223
0.245978,0.747185
0.253008,0.759791
0.258695,0.769961
0.263329,0.778335
0.267770,0.785754
0.272434,0.793620
0.279486,0.805135
0.288955,0.820659
0.301014,0.839186
0.314835,0.860077
0.329087,0.880583
0.344111,0.901663
0.359188,0.921722
0.373906,0.940620
0.387495,0.957387
0.399040,0.971459
0.408234,0.982381
0.415276,0.990467
0.420360,0.996177
0.423997,1.000398
0.426929,1.003212
0.430840,1.007111
0.438116,1.015685
0.450736,1.028913
0.466835,1.045560
0.485563,1.064080
0.505740,1.083103
0.527159,1.102148
0.549038,1.120899
0.570276,1.138288
0.587935,1.152219
0.600821,1.161749
0.608912,1.167718
0.614421,1.171685
0.617758,1.174063
0.621214,1.176583
0.629680,1.182383
0.643918,1.192356
0.660425,1.203218
0.679349,1.215246
0.700365,1.227787
0.721424,1.240006
0.742848,1.251733
0.760928,1.261183
0.772706,1.267319
0.779703,1.270735
0.783681,1.272847
0.785808,1.273759
0.787530,1.274610
0.794085,1.277564
0.807997,1.284305
0.826159,1.292238
0.844636,1.300396
0.863486,1.307947
0.881747,1.315303
0.901590,1.323057
0.921588,1.330259
0.937454,1.335907
0.946650,1.338888
0.951088,1.340329
0.953071,1.340937
0.953965,1.341243
0.955207,1.341786
0.959317,1.342969
0.968611,1.346181
0.983022,1.350128
1.000518,1.355438
1.019711,1.361003
1.039189,1.366250
1.058675,1.371405
1.078842,1.376575
1.098666,1.381308
1.115259,1.385039
1.124498,1.387053
1.128866,1.388112
1.130600,1.388216
1.131440,1.388408
1.133073,1.388764
1.141526,1.390756
1.158211,1.394190
1.177138,1.398080
1.197002,1.401848
1.217169,1.405563
1.236351,1.409271
1.254359,1.412312
1.271400,1.415195
1.286072,1.417656
1.293721,1.418973
1.297311,1.419454
1.298713,1.419613
1.299205,1.419608
1.300864,1.419919
1.309631,1.421117
1.325201,1.423498
1.343151,1.426399
1.364692,1.429559
1.387403,1.432804
1.411525,1.436260
1.437671,1.439609
1.457286,1.442212
1.466651,1.443487
1.470550,1.443890
1.472050,1.444034
1.472699,1.444246
1.472992,1.444097
1.475288,1.444438
1.485754,1.445773
1.507553,1.448412
1.532812,1.451273
1.557128,1.454254
1.579886,1.456742
1.601661,1.459023
1.622975,1.461722
1.637854,1.463466
1.644941,1.463921
1.647334,1.464955
1.649255,1.463774
1.649148,1.464392
1.650639,1.464584
1.658878,1.465241
1.679679,1.467313
1.707856,1.470274
1.737269,1.473021
1.767296,1.475884
1.792531,1.478255
1.806486,1.479306
1.812805,1.480040
1.815489,1.480100
1.816458,1.480304
1.817693,1.480481
1.827413,1.481288
1.850211,1.483250
1.879410,1.485688
1.909320,1.488238
1.937826,1.490624
1.957786,1.492404
1.968038,1.493112
1.972504,1.493567
1.974427,1.493555
1.975162,1.493831
1.975503,1.493809
1.980472,1.494157
1.998641,1.495574
2.025115,1.497604
2.053645,1.499803
2.083344,1.501997
2.112558,1.504263
2.131017,1.505573
2.139945,1.506083
2.143864,1.506417
2.145566,1.506556
2.146299,1.506651
2.148967,1.506853
2.159212,1.507326
2.180201,1.509061
2.206938,1.510812
2.237091,1.512889
2.267339,1.515013
2.295894,1.516888
2.316349,1.518372
2.327118,1.518751
2.332066,1.519187
2.334247,1.519433
2.334990,1.519565
2.337589,1.519680
2.351417,1.520516
2.375127,1.521898
2.403899,1.523724
2.429880,1.525208
2.452631,1.526717
2.465704,1.527526
2.471955,1.527736
2.474925,1.528069
2.476257,1.528057
2.477671,1.528102
2.485985,1.528714
2.504273,1.529842
2.529220,1.531194
2.554936,1.532763
2.579719,1.534310
2.602378,1.535433
2.624140,1.536855
2.643952,1.537789
2.655168,1.538429
2.660433,1.538775
2.663119,1.538946
2.664392,1.538971
2.667003,1.539163
2.677869,1.539704
2.697748,1.540739
2.720874,1.542072
2.744472,1.543287
2.766706,1.544522
2.788851,1.545715
2.806148,1.546427
2.816753,1.547042
2.822115,1.547351
2.824687,1.547605
2.825686,1.547682
2.827393,1.547510
2.836005,1.547894
2.855625,1.549024
2.880627,1.550279
2.905657,1.551587
2.932209,1.552899
2.958702,1.554249
2.981399,1.555235
2.994936,1.555925
3.001575,1.556194
3.004990,1.556438
3.006846,1.556343
3.008719,1.556682
3.016300,1.557008
3.033093,1.557763
3.058552,1.558928
3.086961,1.560432
3.117892,1.561692
3.142258,1.562738
3.155760,1.563443
3.162703,1.563679
3.166159,1.563821
3.168087,1.563869
3.171551,1.564267
3.183538,1.564755
3.203024,1.565527
3.225653,1.566518
3.250693,1.567524
3.276408,1.568732
3.301204,1.569736
3.318173,1.570495
3.327585,1.570841
3.332532,1.571025
3.335042,1.571170
3.336175,1.571274
3.338744,1.571312
3.348788,1.571685
3.369096,1.572577
3.394553,1.573690
3.423243,1.574935
3.452454,1.576013
3.477290,1.576937
3.492124,1.577620
3.500033,1.577953
3.504354,1.578075
3.506752,1.578103
3.508576,1.578304
3.515750,1.578536
3.533399,1.579186
3.559336,1.580242
3.591069,1.581522
3.622763,1.582592
3.644197,1.583551
3.655977,1.583905
3.662572,1.584288
3.665877,1.584316
3.667751,1.584465
3.668906,1.584448
3.669517,1.584495
3.672725,1.584567
3.686185,1.585050
3.704956,1.585725
3.725532,1.586572
3.748529,1.587364
3.770246,1.588121
3.789911,1.588708
3.810495,1.589570
3.826547,1.590041
3.836253,1.590504
3.841762,1.590825
3.844766,1.590703
3.846672,1.590793
3.847546,1.590845
3.848014,1.591064
3.848344,1.590726
3.851584,1.591112
3.863752,1.591398
3.879235,1.591983
3.898393,1.592611
3.916825,1.593303
3.932142,1.593813
3.945440,1.594316
3.957790,1.594675
3.973054,1.595268
3.986991,1.595733
3.995288,1.595977
4.000096,1.596182
4.002700,1.596134
4.004149,1.596284
4.006231,1.596264
4.015413,1.596585
4.031422,1.597265
4.047484,1.597800
4.059208,1.598094
4.069224,1.598585
4.079571,1.598811
4.092119,1.599222
4.107835,1.599795
4.125435,1.600196
4.142367,1.600893
4.158063,1.601431
4.172423,1.601740
4.181097,1.602153
4.186164,1.602415
4.189111,1.602355
4.190644,1.602552
4.191745,1.602477
4.192247,1.602614
4.193914,1.602514
4.198277,1.602698
4.203371,1.602853
4.208102,1.603010
4.211685,1.603075
4.213668,1.603197
4.214940,1.603197
4.215974,1.603388
4.217018,1.603366
4.217979,1.603336
4.218327,1.603112
4.218621,1.603321
4.219232,1.603341
4.220101,1.603224
4.220728,1.603523
4.221023,1.603294
4.221157,1.603413
4.221413,1.603411
4.223985,1.603475
4.228259,1.603657
4.230274,1.603946
4.231474,1.603438
4.232463,1.603378
4.233104,1.604056
4.233249,1.603592
4.233929,1.604083
4.233467,1.603687
4.233915,1.603909
4.233708,1.603560
4.233308,1.603299
4.233527,1.603876
4.234031,1.604165
4.233614,1.603749
4.233457,1.603483
4.233840,1.604053
4.234352,1.603911
4.233959,1.603762
4.231415,1.603635
4.224552,1.603832
4.213474,1.603234
4.202360,1.603109
4.192920,1.603020
4.185973,1.602497
4.181455,1.602626
4.178262,1.602788
4.175753,1.602878
4.173086,1.602210
4.171921,1.602806
4.169548,1.602422
4.166328,1.602161
4.163010,1.602176
4.158995,1.601695
4.152440,1.601717
4.142523,1.601538
4.129299,1.601177
4.112139,1.600983
4.094549,1.600796
4.076887,1.599785
4.063004,1.600191
4.053309,1.598966
4.048471,1.599115
4.045924,1.599277
4.044232,1.598978
4.043715,1.599491
4.043337,1.599723
4.042952,1.599638
4.042306,1.599528
4.042241,1.599165
4.042072,1.598953
4.041486,1.598732
4.032108,1.598819
4.005128,1.597833
3.972845,1.596891
3.948606,1.596341
3.935474,1.596446
3.927870,1.596304
3.923793,1.596555
3.921273,1.596406
3.912658,1.595484
3.885368,1.595332
3.858224,1.594082
3.838114,1.593881
3.824311,1.593333
3.816673,1.592984
3.812786,1.593398
3.810299,1.593510
3.804636,1.592972
3.783068,1.592073
3.756048,1.591580
3.731136,1.590743
3.713851,1.590031
3.704319,1.589966
3.698913,1.589490
3.695774,1.589700
3.686138,1.589159
3.658291,1.588616
3.626764,1.587852
3.604624,1.586719
3.592771,1.586500
3.585908,1.586188
3.582862,1.586559
3.580486,1.586246
3.567814,1.585832
3.534185,1.584918
3.505254,1.584415
3.486255,1.583785
3.476211,1.583462
3.471212,1.583549
3.468248,1.583262
3.464138,1.582289
3.447395,1.582211
3.421496,1.581905
3.395381,1.579928
3.378248,1.579637
3.368323,1.578812
3.363945,1.579866
3.360640,1.578720
3.350676,1.579313
3.318396,1.578147
3.281149,1.577179
3.255168,1.575809
3.243027,1.576330
3.234661,1.574676
3.231465,1.575274
3.227109,1.574748
3.212111,1.574684
3.186035,1.573740
3.159756,1.572549
3.141458,1.572290
3.131424,1.571556
3.126700,1.571870
3.123455,1.571080
3.119149,1.570752
3.103922,1.570642
3.079454,1.570403
3.055379,1.569223
3.038592,1.568993
3.028635,1.567671
3.024721,1.567721
3.021896,1.567066
3.019747,1.567900
3.004279,1.566914
2.979808,1.565990
2.955562,1.565427
2.935693,1.563874
2.925195,1.564142
2.918973,1.563149
2.916167,1.562967
2.914965,1.564309
2.899206,1.563385
2.869354,1.561421
2.846580,1.561184
2.833731,1.560464
2.827229,1.559785
2.824466,1.560288
2.821991,1.559568
2.808439,1.559155
2.780114,1.558106
2.747879,1.556637
2.723110,1.555726
2.709956,1.555088
2.702814,1.554348
2.699413,1.554971
2.687823,1.554353
2.669036,1.553442
2.647798,1.552578
2.627169,1.552008
2.610031,1.550723
2.598678,1.549712
2.590317,1.549077
2.583439,1.549707
2.578365,1.549318
2.575406,1.549398
2.571822,1.547874
2.570339,1.549562
2.565350,1.547279
2.556238,1.548399
2.541274,1.547866
2.528873,1.546798
2.516302,1.545187
2.505789,1.546153
2.494160,1.545409
2.486052,1.544637
2.480789,1.544657
2.473295,1.543830
2.462605,1.543324
2.451118,1.542961
2.440195,1.542428
2.431736,1.542097
2.424498,1.541579
2.417570,1.541539
2.407917,1.540602
2.396830,1.540251
2.384696,1.539696
2.372817,1.538849
2.361811,1.538448
2.349179,1.537644
2.331964,1.536969
2.316367,1.536018
2.305650,1.535503
2.297977,1.534977
2.286864,1.534347
2.261363,1.533037
2.239864,1.531867
2.229545,1.531252
2.222505,1.530876
2.215486,1.530388
2.208337,1.530029
2.202309,1.529683
2.195143,1.529354
2.187079,1.528876
2.180154,1.528490
2.173324,1.528087
2.164696,1.527581
2.155284,1.526986
2.146421,1.526600
2.135853,1.525980
2.125138,1.525245
2.113005,1.524491
2.098173,1.523699
2.080829,1.522528
2.059378,1.521224
2.037824,1.519959
2.022729,1.518935
2.010561,1.518345
1.997200,1.517364
1.982028,1.516303
1.969025,1.515489
1.956795,1.514630
1.947837,1.513935
1.942216,1.513711
1.937070,1.513524
1.932302,1.513043
1.927466,1.512799
1.922517,1.512411
1.912508,1.511656
1.898451,1.510603
1.887951,1.509933
1.879353,1.509303
1.871347,1.508665
1.864211,1.508277
1.857842,1.507879
1.851911,1.507388
1.845932,1.506975
1.839042,1.506614
1.829282,1.505762
1.816482,1.504771
1.803775,1.504041
1.792412,1.503020
1.783146,1.502545
1.773021,1.501730
1.761593,1.500729
1.747074,1.499721
1.733269,1.498503
1.720226,1.497666
1.708093,1.496556
1.695408,1.495515
1.682738,1.494469
1.668847,1.493408
1.652927,1.492006
1.635201,1.490579
1.617827,1.489185
1.601273,1.487775
1.584896,1.486249
1.570198,1.485058
1.556810,1.483798
1.543285,1.482660
1.530272,1.481288
1.518521,1.480327
1.509805,1.479522
1.500944,1.478785
1.492011,1.477779
1.481041,1.476801
1.469814,1.475717
1.459547,1.474751
1.446042,1.473292
1.428368,1.471574
1.411886,1.469855
1.396132,1.468152
1.381837,1.466598
1.368136,1.465381
1.355309,1.463847
1.342637,1.462365
1.330041,1.460998
1.317702,1.459755
1.306666,1.458540
1.298444,1.457295
1.288684,1.456314
1.277942,1.455203
1.260740,1.452656
1.239393,1.450155
1.225490,1.448253
1.215755,1.447045
1.204762,1.445576
1.189865,1.443611
1.171339,1.441041
1.154042,1.438444
1.141084,1.436601
1.127857,1.434484
1.110831,1.432144
1.090481,1.428570
1.073852,1.425898
1.060906,1.423804
1.046390,1.421204
1.030082,1.418318
1.014975,1.415601
1.001000,1.413009
0.989177,1.410551
0.978445,1.408484
0.965897,1.405693
0.948834,1.402281
0.933262,1.398810
0.923459,1.396549
0.916186,1.394893
0.909224,1.393105
0.902726,1.391546
0.896792,1.390101
0.890212,1.388386
0.881642,1.386371
0.872284,1.383856
0.862196,1.381206
0.848979,1.377929
0.834644,1.373449
0.821992,1.369759
0.812825,1.366691
0.803500,1.363745
0.794100,1.360844
0.787018,1.358483
0.781042,1.356481
0.775290,1.354611
0.769838,1.352718
0.764988,1.350990
0.759295,1.349040
0.753416,1.346814
0.746836,1.344319
0.740172,1.341746
0.732795,1.339097
0.722853,1.335277
0.709492,1.329559
0.695289,1.323436
0.681677,1.317258
0.667613,1.310843
0.654709,1.304645
0.644087,1.299580
0.635922,1.295214
0.629143,1.291890
0.620054,1.287285
0.605272,1.279103
0.587297,1.269042
0.570611,1.259094
0.555429,1.249760
0.540580,1.240073
0.527057,1.230969
0.514429,1.222303
0.504493,1.215495
0.496402,1.209364
0.488346,1.203397
0.478380,1.195675
0.467444,1.187104
0.456327,1.178072
0.445416,1.169045
0.434714,1.159622
0.424867,1.151342
0.415397,1.142614
0.405674,1.133552
0.396587,1.125060
0.387575,1.115729
0.378965,1.107161
0.370194,1.098089
0.361077,1.088544
0.352109,1.078872
0.343229,1.068963
0.334278,1.058860
0.326550,1.049462
0.318167,1.039686
0.309226,1.028664
0.299851,1.016766
0.290548,1.004549
0.282045,0.993308
0.273090,0.980690
0.263153,0.967173
0.253641,0.952581
0.244196,0.938531
0.236168,0.925843
0.229285,0.914806
0.222837,0.904298
0.217055,0.894486
0.211563,0.885193
0.206412,0.876009
0.200715,0.866292
0.194828,0.855188
0.188604,0.843703
0.181952,0.831033
0.174706,0.816742
0.165811,0.798845
0.156952,0.780190
0.147970,0.760047
0.139069,0.739510
0.130159,0.718276
0.121735,0.697403
0.113244,0.675345
0.105151,0.653628
0.097071,0.631024
0.090002,0.609954
0.083573,0.589350
0.076812,0.568510
0.070593,0.547457
0.064095,0.524764
0.057619,0.501436
0.051872,0.479437
0.046577,0.458178
0.041903,0.439121
0.037731,0.421816
0.034213,0.405871
0.031012,0.391478
0.028110,0.378452
0.025424,0.365993
0.023066,0.354926
0.020785,0.344139
0.018685,0.334850
0.016961,0.325766
0.015296,0.317782
0.013810,0.310025
0.012483,0.303063
0.011444,0.296790
0.010279,0.290923
0.009270,0.285273
0.008366,0.280046
0.007322,0.275317
0.006534,0.270725
0.005789,0.266551
0.005001,0.262701
0.004271,0.259150
0.003751,0.255699
0.003128,0.252472
0.002638,0.249593
0.002047,0.246879
0.001537,0.244436
0.001254,0.242008
0.000988,0.239913
0.000409,0.238021
0.000007,0.236253
-0.000157,0.234313
-0.000500,0.232560
-0.000858,0.231113
-0.001208,0.229572
-0.001449,0.228252
-0.001564,0.226974
-0.002021,0.225831
-0.002078,0.224870
-0.002317,0.223871
-0.002468,0.222736
-0.002540,0.222066
-0.002692,0.221199
-0.002771,0.220495
-0.002978,0.219670
-0.003117,0.219167
-0.003258,0.218527
-0.003154,0.217878
-0.003452,0.217484
-0.003465,0.216956
-0.003502,0.216500
-0.002938,0.216794
-0.001539,0.217452
-0.000982,0.217778
-0.000793,0.217942
-0.000729,0.217977
-0.000503,0.218069
0.000109,0.218652
0.000305,0.218605
0.000310,0.218637
0.000387,0.218657
0.000501,0.218727
0.000504,0.218734
0.000327,0.218577
0.000287,0.218600
0.000432,0.218620
0.000350,0.218702
0.000213,0.218771
0.000404,0.218677
0.000382,0.218776
0.000392,0.218774
0.000414,0.218717
