Mesure,Temps,X,Y
0.000000,0.040000,-0.046018,0.039905
1.000000,0.120000,-0.021829,0.034808
2.000000,0.200000,-0.002733,0.022065
3.000000,0.280000,0.034186,0.011871
4.000000,0.360000,0.055829,-0.008518
5.000000,0.440000,0.082563,-0.025083
6.000000,0.520000,0.090202,-0.036552
7.000000,0.600000,0.096567,-0.045472
8.000000,0.680000,0.092748,-0.046746
9.000000,0.760000,0.071105,-0.041649
10.000000,0.840000,0.044371,-0.030180
11.000000,0.920000,0.009998,-0.025083
12.000000,1.010000,-0.019283,-0.009792
13.000000,1.090000,-0.039653,0.011871
14.000000,1.170000,-0.057476,0.024614
15.000000,1.250000,-0.061295,0.034808
16.000000,1.330000,-0.058749,0.036082
17.000000,1.410000,-0.040926,0.034808
18.000000,1.490000,-0.016737,0.028437
19.000000,1.570000,0.013817,0.019517
20.000000,1.650000,0.044371,0.004225
21.000000,1.730000,0.071105,-0.013615
22.000000,1.810000,0.090202,-0.027632
23.000000,1.890000,0.097840,-0.037826
24.000000,1.970000,0.095294,-0.046746
25.000000,2.050000,0.082563,-0.039100
26.000000,2.130000,0.055829,-0.041649
27.000000,2.210000,0.035459,-0.027632
28.000000,2.290000,-0.002733,-0.021260
29.000000,2.370000,-0.026922,-0.002146
30.000000,2.450000,-0.040926,0.015694
31.000000,2.540000,-0.060022,0.025888
32.000000,2.620000,-0.066387,0.033534
33.000000,2.700000,-0.046018,0.042454
34.000000,2.780000,-0.034560,0.029711
35.000000,2.860000,-0.010372,0.028437
36.000000,2.940000,0.021455,0.018242
37.000000,3.020000,0.044371,-0.005969
38.000000,3.100000,0.080017,-0.022535
39.000000,3.190000,0.088929,-0.034003
40.000000,3.270000,0.100386,-0.042923
41.000000,3.350000,0.091475,-0.045472
42.000000,3.430000,0.071105,-0.041649
43.000000,3.510000,0.049463,-0.036552
44.000000,3.590000,0.015090,-0.026358
45.000000,3.670000,-0.018010,-0.014889
46.000000,3.750000,-0.030741,0.008048
47.000000,3.830000,-0.047291,0.024614
48.000000,3.910000,-0.067660,0.027162
49.000000,3.990000,-0.058749,0.034808
50.000000,4.080000,-0.049837,0.029711
51.000000,4.160000,-0.020556,0.029711
52.000000,4.240000,-0.000187,0.018242
53.000000,4.320000,0.035459,0.008048
54.000000,4.400000,0.066013,-0.009792
