Mesure,Temps,X,Y
0.000000,0.030000,-0.164415,0.029711
1.000000,0.110000,-0.118584,0.034808
2.000000,0.190000,-0.061295,0.038631
3.000000,0.270000,0.013817,0.034808
4.000000,0.350000,0.085109,0.029711
5.000000,0.440000,0.146217,0.022065
6.000000,0.520000,0.203506,0.014420
7.000000,0.600000,0.228968,-0.011066
8.000000,0.680000,0.235333,-0.018712
9.000000,0.760000,0.216237,-0.031455
10.000000,0.840000,0.178044,-0.034003
11.000000,0.920000,0.123302,-0.042923
12.000000,1.000000,0.049463,-0.045472
13.000000,1.080000,-0.021829,-0.036552
14.000000,1.160000,-0.086757,-0.031455
15.000000,1.240000,-0.145318,-0.022535
16.000000,1.320000,-0.183511,-0.008518
17.000000,1.400000,-0.193695,0.005500
18.000000,1.480000,-0.183511,0.028437
19.000000,1.560000,-0.156776,0.028437
20.000000,1.640000,-0.112218,0.033534
21.000000,1.720000,-0.052383,0.034808
22.000000,1.800000,0.017636,0.032260
23.000000,1.880000,0.097840,0.032260
24.000000,1.960000,0.158948,0.022065
25.000000,2.050000,0.202233,0.008048
26.000000,2.130000,0.227694,-0.009792
27.000000,2.210000,0.231514,-0.017438
28.000000,2.290000,0.214964,-0.028906
29.000000,2.370000,0.166587,-0.039100
30.000000,2.450000,0.115663,-0.042923
31.000000,2.530000,0.035459,-0.042923
32.000000,2.610000,-0.032014,-0.037826
33.000000,2.690000,-0.102034,-0.031455
34.000000,2.770000,-0.149138,-0.018712
35.000000,2.850000,-0.183511,-0.007243
36.000000,2.930000,-0.193695,0.014420
37.000000,3.010000,-0.179691,0.024614
38.000000,3.100000,-0.149138,0.033534
39.000000,3.180000,-0.102034,0.038631
40.000000,3.260000,-0.033287,0.036082
41.000000,3.340000,0.040552,0.034808
42.000000,3.420000,0.111844,0.024614
43.000000,3.500000,0.170406,0.022065
44.000000,3.580000,0.212417,0.005500
45.000000,3.660000,0.234060,-0.012340
46.000000,3.740000,0.226421,-0.027632
47.000000,3.820000,0.207325,-0.034003
48.000000,3.900000,0.156402,-0.046746
49.000000,3.980000,0.095294,-0.048020
50.000000,4.060000,0.017636,-0.042923
51.000000,4.150000,-0.044745,-0.032729
52.000000,4.230000,-0.112218,-0.025083
53.000000,4.310000,-0.159322,-0.011066
54.000000,4.390000,-0.187330,-0.004695
55.000000,4.470000,-0.193695,0.018242
56.000000,4.550000,-0.173326,0.027162
57.000000,4.630000,-0.141499,0.033534
58.000000,4.710000,-0.082937,0.045002
59.000000,4.800000,-0.021829,0.037357
60.000000,4.870000,0.055829,0.032260
61.000000,4.950000,0.127121,0.028437
62.000000,5.040000,0.178044,0.014420
63.000000,5.120000,0.221329,0.004225
64.000000,5.200000,0.230241,-0.016163
65.000000,5.280000,0.223875,-0.027632
66.000000,5.370000,0.192048,-0.032729
67.000000,5.450000,0.141125,-0.046746
68.000000,5.520000,0.076198,-0.045472
69.000000,5.610000,-0.001460,-0.039100
70.000000,5.690000,-0.068933,-0.035278
71.000000,5.770000,-0.128768,-0.022535
72.000000,5.850000,-0.170780,-0.011066
73.000000,5.930000,-0.188603,0.008048
74.000000,6.010000,-0.188603,0.023340
75.000000,6.090000,-0.161868,0.029711
76.000000,6.170000,-0.119857,0.037357
77.000000,6.250000,-0.061295,0.043728
78.000000,6.340000,0.003632,0.033534
79.000000,6.420000,0.085109,0.032260
80.000000,6.500000,0.143671,0.024614
81.000000,6.580000,0.198414,0.004225
82.000000,6.660000,0.223875,-0.008518
83.000000,6.740000,0.232787,-0.017438
84.000000,6.820000,0.213691,-0.032729
85.000000,6.900000,0.176771,-0.036552
86.000000,6.990000,0.123302,-0.049295
87.000000,7.060000,0.050736,-0.042923
88.000000,7.150000,-0.015464,-0.036552
89.000000,7.220000,-0.090576,-0.031455
90.000000,7.310000,-0.135134,-0.017438
91.000000,7.390000,-0.178418,-0.008518
92.000000,7.470000,-0.192422,0.014420
93.000000,7.550000,-0.186057,0.022065
94.000000,7.630000,-0.152957,0.034808
95.000000,7.720000,-0.103307,0.038631
96.000000,7.800000,-0.046018,0.038631
97.000000,7.880000,0.029094,0.036082
98.000000,7.960000,0.096567,0.033534
99.000000,8.040000,0.162767,0.024614
100.000000,8.120000,0.208598,0.010597
101.000000,8.200000,0.227694,-0.009792
102.000000,8.280000,0.232787,-0.018712
103.000000,8.360000,0.213691,-0.031455
104.000000,8.440000,0.166587,-0.037826
105.000000,8.520000,0.101659,-0.051843
106.000000,8.600000,0.034186,-0.042923
107.000000,8.680000,-0.039653,-0.035278
108.000000,8.760000,-0.098214,-0.027632
109.000000,8.850000,-0.145318,-0.014889
110.000000,8.930000,-0.184784,-0.005969
111.000000,9.010000,-0.192422,0.015694
112.000000,9.090000,-0.174599,0.025888
113.000000,9.170000,-0.144045,0.036082
114.000000,9.250000,-0.090576,0.038631
115.000000,9.340000,-0.025649,0.036082
116.000000,9.420000,0.050736,0.033534
117.000000,9.500000,0.119483,0.028437
118.000000,9.580000,0.171679,0.015694
119.000000,9.670000,0.218783,0.004225
120.000000,9.750000,0.234060,-0.017438
121.000000,9.830000,0.222602,-0.028906
122.000000,9.910000,0.189502,-0.042923
123.000000,9.990000,0.146217,-0.042923
124.000000,10.070000,0.081290,-0.046746
125.000000,10.150000,0.007451,-0.042923
126.000000,10.230000,-0.056203,-0.031455
127.000000,10.310000,-0.122403,-0.026358
128.000000,10.390000,-0.163141,-0.012340
129.000000,10.480000,-0.188603,0.001677
130.000000,10.560000,-0.187330,0.022065
131.000000,10.640000,-0.170780,0.029711
132.000000,10.720000,-0.131314,0.033534
133.000000,10.800000,-0.072753,0.037357
134.000000,10.880000,0.001086,0.036082
135.000000,10.960000,0.068559,0.034808
136.000000,11.040000,0.138579,0.022065
137.000000,11.120000,0.193321,0.014420
138.000000,11.210000,0.227694,-0.002146
139.000000,11.290000,0.230241,-0.019986
140.000000,11.370000,0.221329,-0.027632
141.000000,11.450000,0.178044,-0.037826
142.000000,11.540000,0.120756,-0.048020
143.000000,11.610000,0.050736,-0.042923
144.000000,11.700000,-0.011645,-0.040375
145.000000,11.780000,-0.088030,-0.028906
146.000000,11.860000,-0.142772,-0.021260
147.000000,11.940000,-0.172053,-0.005969
148.000000,12.020000,-0.192422,0.014420
149.000000,12.110000,-0.184784,0.023340
150.000000,12.190000,-0.151684,0.034808
151.000000,12.270000,-0.107126,0.042454
152.000000,12.350000,-0.040926,0.038631
153.000000,12.430000,0.031640,0.036082
154.000000,12.510000,0.100386,0.029711
155.000000,12.590000,0.153856,0.019517
156.000000,12.670000,0.202233,0.004225
157.000000,12.750000,0.228968,-0.007243
158.000000,12.830000,0.228968,-0.025083
159.000000,12.910000,0.204779,-0.032729
160.000000,13.000000,0.169133,-0.037826
161.000000,13.070000,0.105479,-0.044198
162.000000,13.160000,0.030367,-0.042923
163.000000,13.240000,-0.039653,-0.035278
164.000000,13.320000,-0.107126,-0.027632
165.000000,13.400000,-0.152957,-0.016163
166.000000,13.480000,-0.188603,-0.005969
167.000000,13.570000,-0.191149,0.018242
168.000000,13.650000,-0.175872,0.029711
169.000000,13.730000,-0.147864,0.033534
170.000000,13.810000,-0.090576,0.036082
171.000000,13.890000,-0.020556,0.034808
172.000000,13.970000,0.050736,0.033534
173.000000,14.060000,0.128394,0.030985
174.000000,14.140000,0.180590,0.019517
175.000000,14.220000,0.220056,-0.002146
176.000000,14.300000,0.235333,-0.012340
177.000000,14.380000,0.223875,-0.031455
178.000000,14.460000,0.199687,-0.034003
179.000000,14.550000,0.146217,-0.045472
180.000000,14.630000,0.080017,-0.050569
181.000000,14.710000,0.002359,-0.039100
182.000000,14.790000,-0.072753,-0.036552
183.000000,14.870000,-0.122403,-0.021260
184.000000,14.950000,-0.168234,-0.011066
185.000000,15.030000,-0.188603,0.004225
186.000000,15.120000,-0.189876,0.015694
187.000000,15.190000,-0.172053,0.024614
188.000000,15.280000,-0.118584,0.033534
189.000000,15.360000,-0.071480,0.036082
190.000000,15.440000,0.002359,0.036082
191.000000,15.520000,0.071105,0.032260
192.000000,15.600000,0.138579,0.023340
193.000000,15.680000,0.188229,0.009322
194.000000,15.760000,0.221329,-0.005969
195.000000,15.840000,0.232787,-0.014889
196.000000,15.920000,0.222602,-0.031455
197.000000,16.000000,0.179317,-0.037826
198.000000,16.080000,0.123302,-0.051843
199.000000,16.170000,0.052009,-0.044198
200.000000,16.250000,-0.016737,-0.039100
201.000000,16.330000,-0.084210,-0.031455
202.000000,16.410000,-0.138953,-0.021260
203.000000,16.490000,-0.178418,-0.008518
204.000000,16.580000,-0.193695,0.011871
205.000000,16.650000,-0.188603,0.023340
206.000000,16.730000,-0.154230,0.029711
207.000000,16.820000,-0.112218,0.037357
208.000000,16.900000,-0.049837,0.038631
209.000000,16.980000,0.018909,0.032260
210.000000,17.060000,0.099113,0.032260
211.000000,17.140000,0.166587,0.024614
212.000000,17.220000,0.207325,0.008048
213.000000,17.300000,0.234060,-0.009792
214.000000,17.390000,0.231514,-0.027632
215.000000,17.470000,0.208598,-0.035278
216.000000,17.550000,0.167860,-0.039100
217.000000,17.630000,0.109298,-0.045472
218.000000,17.710000,0.030367,-0.036552
219.000000,17.790000,-0.042199,-0.035278
220.000000,17.870000,-0.100760,-0.026358
221.000000,17.950000,-0.154230,-0.018712
222.000000,18.030000,-0.184784,-0.000872
223.000000,18.110000,-0.194968,0.011871
224.000000,18.200000,-0.173326,0.024614
225.000000,18.280000,-0.142772,0.034808
226.000000,18.360000,-0.091849,0.036082
227.000000,18.440000,-0.020556,0.038631
228.000000,18.520000,0.055829,0.036082
229.000000,18.600000,0.118209,0.025888
230.000000,18.680000,0.174225,0.022065
231.000000,18.770000,0.217510,0.004225
232.000000,18.850000,0.231514,-0.014889
233.000000,18.930000,0.222602,-0.026358
234.000000,19.010000,0.197141,-0.032729
235.000000,19.090000,0.151310,-0.045472
236.000000,19.170000,0.087656,-0.051843
237.000000,19.250000,0.013817,-0.036552
238.000000,19.330000,-0.062568,-0.037826
239.000000,19.410000,-0.121130,-0.022535
240.000000,19.490000,-0.161868,-0.014889
241.000000,19.570000,-0.184784,0.002951
242.000000,19.650000,-0.192422,0.018242
243.000000,19.730000,-0.168234,0.032260
244.000000,19.810000,-0.131314,0.034808
245.000000,19.900000,-0.077845,0.038631
246.000000,19.980000,-0.009099,0.038631
247.000000,20.060000,0.068559,0.032260
248.000000,20.140000,0.136033,0.029711
249.000000,20.220000,0.186956,0.018242
250.000000,20.300000,0.223875,-0.002146
251.000000,20.380000,0.232787,-0.017438
252.000000,20.460000,0.221329,-0.028906
253.000000,20.540000,0.184410,-0.037826
254.000000,20.630000,0.137306,-0.045472
255.000000,20.710000,0.060921,-0.045472
256.000000,20.790000,-0.012918,-0.039100
257.000000,20.870000,-0.074026,-0.030180
258.000000,20.950000,-0.127495,-0.018712
259.000000,21.030000,-0.173326,-0.008518
260.000000,21.110000,-0.196242,0.006774
261.000000,21.200000,-0.192422,0.018242
262.000000,21.270000,-0.159322,0.029711
263.000000,21.360000,-0.118584,0.034808
264.000000,21.440000,-0.054930,0.039905
265.000000,21.520000,0.015090,0.036082
266.000000,21.600000,0.086382,0.032260
267.000000,21.680000,0.150037,0.018242
268.000000,21.760000,0.197141,0.010597
269.000000,21.840000,0.223875,-0.007243
270.000000,21.930000,0.230241,-0.025083
271.000000,22.000000,0.209871,-0.031455
272.000000,22.090000,0.170406,-0.041649
273.000000,22.170000,0.116936,-0.048020
274.000000,22.250000,0.036732,-0.041649
275.000000,22.330000,-0.026922,-0.039100
276.000000,22.410000,-0.098214,-0.030180
277.000000,22.490000,-0.144045,-0.016163
278.000000,22.570000,-0.178418,-0.009792
279.000000,22.650000,-0.188603,0.011871
280.000000,22.730000,-0.178418,0.027162
281.000000,22.810000,-0.149138,0.030985
282.000000,22.900000,-0.104580,0.036082
283.000000,22.980000,-0.033287,0.041180
284.000000,23.060000,0.040552,0.034808
285.000000,23.140000,0.105479,0.032260
