Mesure,Temps,X,Y
0.000000,0.030000,0.193321,0.042454
1.000000,0.110000,0.207325,0.037357
2.000000,0.190000,0.198414,0.023340
3.000000,0.270000,0.166587,0.004225
4.000000,0.350000,0.123302,-0.011066
5.000000,0.430000,0.060921,-0.018712
6.000000,0.520000,0.002359,-0.023809
7.000000,0.600000,-0.062568,-0.031455
8.000000,0.680000,-0.124949,-0.039100
9.000000,0.760000,-0.168234,-0.028906
10.000000,0.840000,-0.193695,-0.031455
11.000000,0.920000,-0.203880,-0.016163
12.000000,1.000000,-0.196242,-0.005969
13.000000,1.080000,-0.170780,0.005500
14.000000,1.160000,-0.126222,0.025888
15.000000,1.240000,-0.070207,0.037357
16.000000,1.330000,-0.010372,0.038631
17.000000,1.410000,0.055829,0.046277
18.000000,1.490000,0.119483,0.052648
19.000000,1.570000,0.166587,0.045002
20.000000,1.650000,0.193321,0.036082
21.000000,1.730000,0.203506,0.032260
22.000000,1.810000,0.194594,0.024614
23.000000,1.890000,0.157675,0.002951
24.000000,1.970000,0.119483,-0.005969
25.000000,2.050000,0.055829,-0.018712
26.000000,2.140000,-0.018010,-0.031455
27.000000,2.220000,-0.076572,-0.031455
28.000000,2.300000,-0.127495,-0.032729
29.000000,2.380000,-0.173326,-0.026358
30.000000,2.460000,-0.202607,-0.026358
31.000000,2.540000,-0.206426,-0.018712
32.000000,2.620000,-0.186057,-0.002146
33.000000,2.700000,-0.156776,0.008048
34.000000,2.790000,-0.118584,0.023340
35.000000,2.870000,-0.053656,0.037357
36.000000,2.950000,0.012544,0.045002
37.000000,3.030000,0.076198,0.050100
38.000000,3.110000,0.133486,0.045002
39.000000,3.190000,0.171679,0.042454
40.000000,3.270000,0.198414,0.038631
41.000000,3.360000,0.202233,0.027162
42.000000,3.440000,0.186956,0.016968
43.000000,3.520000,0.151310,-0.000872
44.000000,3.600000,0.100386,-0.012340
45.000000,3.680000,0.041825,-0.018712
46.000000,3.760000,-0.032014,-0.027632
47.000000,3.840000,-0.089303,-0.031455
48.000000,3.930000,-0.141499,-0.034003
49.000000,4.010000,-0.173326,-0.028906
50.000000,4.090000,-0.203880,-0.023809
51.000000,4.170000,-0.203880,-0.017438
52.000000,4.250000,-0.188603,-0.002146
53.000000,4.330000,-0.152957,0.013145
54.000000,4.410000,-0.102034,0.030985
55.000000,4.490000,-0.039653,0.038631
56.000000,4.580000,0.024001,0.042454
57.000000,4.650000,0.081290,0.045002
58.000000,4.740000,0.143671,0.048825
59.000000,4.820000,0.180590,0.042454
60.000000,4.900000,0.203506,0.039905
61.000000,4.980000,0.198414,0.023340
62.000000,5.060000,0.181864,0.013145
63.000000,5.140000,0.142398,-0.002146
64.000000,5.220000,0.090202,-0.012340
65.000000,5.300000,0.030367,-0.026358
