Mesure,Temps,X,Y
0.000000,0.030000,0.029094,0.034808
1.000000,0.110000,0.055829,0.038631
2.000000,0.190000,0.078744,0.046277
3.000000,0.270000,0.087656,0.046277
4.000000,0.360000,0.092748,0.039905
5.000000,0.440000,0.092748,0.038631
6.000000,0.520000,0.082563,0.034808
7.000000,0.610000,0.063467,0.023340
8.000000,0.690000,0.048190,0.008048
9.000000,0.770000,0.016363,-0.008518
10.000000,0.850000,-0.009099,-0.016163
11.000000,0.930000,-0.030741,-0.026358
12.000000,1.010000,-0.052383,-0.032729
13.000000,1.100000,-0.070207,-0.039100
14.000000,1.180000,-0.088030,-0.039100
15.000000,1.260000,-0.091849,-0.034003
16.000000,1.340000,-0.088030,-0.026358
17.000000,1.420000,-0.082937,-0.025083
18.000000,1.510000,-0.070207,-0.011066
19.000000,1.590000,-0.046018,-0.004695
20.000000,1.670000,-0.026922,0.010597
21.000000,1.750000,0.004905,0.024614
22.000000,1.830000,0.024001,0.030985
23.000000,1.910000,0.045644,0.038631
24.000000,1.990000,0.071105,0.045002
25.000000,2.070000,0.086382,0.045002
26.000000,2.150000,0.088929,0.038631
27.000000,2.230000,0.097840,0.038631
28.000000,2.310000,0.088929,0.029711
29.000000,2.400000,0.072379,0.029711
30.000000,2.470000,0.049463,0.008048
31.000000,2.560000,0.030367,-0.000872
32.000000,2.640000,0.002359,-0.013615
33.000000,2.720000,-0.032014,-0.023809
34.000000,2.800000,-0.048564,-0.028906
35.000000,2.880000,-0.061295,-0.036552
36.000000,2.960000,-0.085483,-0.042923
37.000000,3.040000,-0.089303,-0.031455
38.000000,3.120000,-0.094395,-0.026358
39.000000,3.200000,-0.086757,-0.023809
40.000000,3.280000,-0.072753,-0.011066
41.000000,3.370000,-0.052383,-0.005969
42.000000,3.450000,-0.037106,0.004225
43.000000,3.530000,-0.005279,0.019517
44.000000,3.610000,0.020182,0.033534
45.000000,3.690000,0.044371,0.037357
46.000000,3.770000,0.059648,0.038631
47.000000,3.850000,0.078744,0.043728
48.000000,3.930000,0.091475,0.045002
49.000000,4.020000,0.096567,0.038631
50.000000,4.100000,0.085109,0.032260
51.000000,4.180000,0.072379,0.029711
52.000000,4.260000,0.055829,0.009322
53.000000,4.340000,0.035459,0.002951
54.000000,4.420000,0.003632,-0.014889
55.000000,4.500000,-0.019283,-0.022535
56.000000,4.580000,-0.037106,-0.026358
57.000000,4.660000,-0.053656,-0.035278
58.000000,4.740000,-0.077845,-0.040375
59.000000,4.820000,-0.090576,-0.039100
60.000000,4.900000,-0.086757,-0.031455
61.000000,4.980000,-0.088030,-0.027632
62.000000,5.070000,-0.084210,-0.022535
63.000000,5.150000,-0.061295,-0.011066
64.000000,5.230000,-0.040926,0.004225
65.000000,5.310000,-0.019283,0.015694
66.000000,5.390000,0.007451,0.023340
67.000000,5.480000,0.031640,0.030985
68.000000,5.560000,0.059648,0.045002
69.000000,5.640000,0.074925,0.045002
70.000000,5.720000,0.091475,0.048825
71.000000,5.800000,0.092748,0.041180
72.000000,5.880000,0.090202,0.034808
73.000000,5.960000,0.080017,0.034808
74.000000,6.040000,0.064740,0.022065
75.000000,6.120000,0.036732,0.006774
76.000000,6.200000,0.016363,-0.011066
77.000000,6.280000,-0.002733,-0.014889
78.000000,6.360000,-0.034560,-0.030180
79.000000,6.450000,-0.051110,-0.035278
80.000000,6.530000,-0.072753,-0.035278
81.000000,6.610000,-0.090576,-0.041649
82.000000,6.690000,-0.094395,-0.035278
83.000000,6.770000,-0.093122,-0.031455
84.000000,6.850000,-0.081664,-0.026358
85.000000,6.930000,-0.067660,-0.014889
86.000000,7.010000,-0.043472,-0.000872
87.000000,7.100000,-0.021829,0.015694
88.000000,7.170000,0.003632,0.024614
89.000000,7.260000,0.029094,0.033534
90.000000,7.340000,0.048190,0.043728
91.000000,7.420000,0.068559,0.043728
92.000000,7.500000,0.081290,0.042454
93.000000,7.580000,0.096567,0.043728
