Mesure,Temps,X,Y
0.000000,0.020000,-1.387845,0.004225
1.000000,0.100000,-1.508788,0.001677
2.000000,0.180000,-1.512607,0.004225
3.000000,0.270000,-1.331830,0.004225
4.000000,0.350000,-1.007194,0.008048
5.000000,0.430000,-0.570527,0.011871
6.000000,0.510000,-0.089303,0.010597
7.000000,0.590000,0.418657,0.009322
8.000000,0.670000,0.850231,0.009322
9.000000,0.750000,1.201601,0.009322
10.000000,0.830000,1.420571,0.011871
11.000000,0.910000,1.505868,0.005500
12.000000,0.990000,1.435848,0.005500
13.000000,1.070000,1.223244,0.001677
14.000000,1.150000,0.906247,0.002951
15.000000,1.230000,0.510318,-0.000872
16.000000,1.310000,0.062194,0.004225
17.000000,1.390000,-0.397388,0.004225
18.000000,1.470000,-0.793317,-0.002146
19.000000,1.550000,-1.096310,0.004225
20.000000,1.640000,-1.273268,0.004225
21.000000,1.720000,-1.303822,0.009322
22.000000,1.800000,-1.193064,0.005500
23.000000,1.880000,-0.958817,0.010597
24.000000,1.960000,-0.627816,0.011871
25.000000,2.040000,-0.217884,0.008048
26.000000,2.120000,0.206052,0.011871
27.000000,2.200000,0.600707,0.008048
28.000000,2.290000,0.935528,0.009322
29.000000,2.370000,1.162136,0.008048
30.000000,2.450000,1.270348,0.008048
31.000000,2.530000,1.241067,0.002951
32.000000,2.610000,1.104847,0.001677
33.000000,2.690000,0.846412,0.002951
34.000000,2.780000,0.502680,0.000402
35.000000,2.860000,0.128394,0.002951
36.000000,2.940000,-0.259896,0.004225
37.000000,3.020000,-0.604901,0.001677
38.000000,3.100000,-0.882432,0.002951
39.000000,3.180000,-1.059390,0.004225
40.000000,3.260000,-1.112860,0.008048
41.000000,3.340000,-1.049206,0.002951
42.000000,3.420000,-0.858244,0.005500
43.000000,3.500000,-0.606174,0.002951
44.000000,3.580000,-0.263715,0.004225
45.000000,3.660000,0.088929,0.005500
46.000000,3.750000,0.439026,0.011871
47.000000,3.830000,0.730561,0.009322
48.000000,3.910000,0.955897,0.005500
49.000000,3.990000,1.067928,0.008048
50.000000,4.070000,1.080659,0.008048
51.000000,4.150000,0.981358,0.009322
52.000000,4.230000,0.781485,0.004225
53.000000,4.310000,0.525595,0.006774
54.000000,4.390000,0.212417,0.001677
55.000000,4.480000,-0.121130,0.009322
56.000000,4.550000,-0.419031,0.004225
57.000000,4.630000,-0.672374,0.000402
58.000000,4.710000,-0.836601,0.005500
59.000000,4.800000,-0.926990,0.004225
60.000000,4.870000,-0.901528,0.002951
61.000000,4.960000,-0.780586,0.008048
62.000000,5.040000,-0.590897,0.005500
63.000000,5.120000,-0.312092,0.005500
64.000000,5.200000,-0.015464,0.008048
65.000000,5.280000,0.283710,0.010597
66.000000,5.360000,0.542145,0.013145
67.000000,5.440000,0.739473,0.005500
68.000000,5.520000,0.873147,0.009322
69.000000,5.600000,0.920251,0.005500
70.000000,5.680000,0.857870,0.005500
71.000000,5.760000,0.724196,0.004225
72.000000,5.850000,0.528142,0.005500
73.000000,5.930000,0.270979,0.009322
74.000000,6.010000,-0.016737,0.001677
75.000000,6.090000,-0.263715,0.004225
76.000000,6.170000,-0.515785,0.000402
77.000000,6.250000,-0.672374,0.005500
78.000000,6.330000,-0.762763,0.004225
79.000000,6.410000,-0.766582,0.006774
80.000000,6.490000,-0.694016,0.002951
81.000000,6.570000,-0.553977,0.004225
82.000000,6.660000,-0.326096,0.004225
83.000000,6.740000,-0.075299,0.005500
84.000000,6.820000,0.164040,0.002951
85.000000,6.900000,0.405926,0.004225
86.000000,6.980000,0.600707,0.011871
87.000000,7.060000,0.719104,0.004225
88.000000,7.150000,0.763662,0.008048
89.000000,7.230000,0.743292,0.004225
90.000000,7.310000,0.645265,0.005500
91.000000,7.390000,0.478491,0.001677
92.000000,7.470000,0.274798,0.004225
93.000000,7.550000,0.049463,0.004225
94.000000,7.630000,-0.169507,0.008048
95.000000,7.720000,-0.389750,-0.000872
96.000000,7.800000,-0.543793,0.005500
97.000000,7.880000,-0.625270,0.008048
98.000000,7.960000,-0.652005,0.001677
99.000000,8.040000,-0.606174,0.001677
100.000000,8.120000,-0.482685,0.009322
101.000000,8.200000,-0.309546,0.005500
102.000000,8.280000,-0.107126,0.008048
103.000000,8.360000,0.101659,0.004225
104.000000,8.440000,0.295168,0.008048
105.000000,8.530000,0.465761,0.010597
106.000000,8.610000,0.585430,0.008048
107.000000,8.690000,0.646538,0.009322
108.000000,8.770000,0.641446,0.009322
109.000000,8.850000,0.571426,0.009322
110.000000,8.930000,0.439026,0.004225
111.000000,9.010000,0.284983,0.004225
112.000000,9.090000,0.087656,0.004225
113.000000,9.170000,-0.090576,0.004225
114.000000,9.250000,-0.261169,0.005500
115.000000,9.330000,-0.403754,0.004225
116.000000,9.410000,-0.509419,0.004225
117.000000,9.490000,-0.538700,0.001677
118.000000,9.570000,-0.518331,0.005500
119.000000,9.650000,-0.436854,0.004225
120.000000,9.740000,-0.298088,0.008048
121.000000,9.820000,-0.141499,0.004225
122.000000,9.900000,0.035459,0.006774
123.000000,9.980000,0.200960,0.008048
124.000000,10.060000,0.353729,0.009322
125.000000,10.140000,0.458122,0.009322
126.000000,10.220000,0.524322,0.004225
127.000000,10.300000,0.533234,0.009322
128.000000,10.380000,0.502680,0.004225
129.000000,10.460000,0.421203,0.004225
130.000000,10.540000,0.297714,0.001677
131.000000,10.630000,0.151310,0.004225
132.000000,10.710000,-0.016737,0.005500
133.000000,10.790000,-0.161868,0.004225
134.000000,10.870000,-0.291723,0.002951
135.000000,10.950000,-0.385931,0.004225
136.000000,11.030000,-0.433035,0.009322
137.000000,11.110000,-0.430488,0.001677
138.000000,11.200000,-0.368107,0.005500
139.000000,11.280000,-0.272626,0.005500
140.000000,11.360000,-0.144045,0.004225
141.000000,11.440000,-0.012918,0.006774
142.000000,11.520000,0.123302,0.009322
143.000000,11.600000,0.253156,0.008048
144.000000,11.680000,0.361368,0.009322
145.000000,11.760000,0.416110,0.008048
146.000000,11.840000,0.445391,0.009322
147.000000,11.920000,0.427568,0.005500
148.000000,12.000000,0.367733,0.001677
149.000000,12.080000,0.278618,0.005500
150.000000,12.160000,0.156402,0.001677
151.000000,12.250000,0.026548,0.009322
152.000000,12.330000,-0.095668,0.001677
153.000000,12.410000,-0.203880,0.000402
154.000000,12.490000,-0.286630,0.002951
155.000000,12.570000,-0.336280,0.005500
156.000000,12.650000,-0.349011,0.001677
157.000000,12.730000,-0.315911,0.002951
158.000000,12.810000,-0.245892,0.002951
159.000000,12.890000,-0.152957,-0.000872
160.000000,12.970000,-0.049837,0.002951
161.000000,13.050000,0.064740,0.002951
162.000000,13.130000,0.180590,0.008048
163.000000,13.210000,0.273525,0.005500
164.000000,13.290000,0.337179,0.008048
165.000000,13.380000,0.367733,0.004225
166.000000,13.450000,0.363914,0.002951
167.000000,13.540000,0.324449,0.005500
168.000000,13.620000,0.255702,0.008048
169.000000,13.700000,0.161494,0.004225
170.000000,13.780000,0.052009,0.002951
171.000000,13.860000,-0.043472,0.009322
172.000000,13.940000,-0.133861,0.005500
173.000000,14.020000,-0.203880,0.000402
174.000000,14.100000,-0.254803,0.001677
175.000000,14.190000,-0.264988,0.004225
176.000000,14.270000,-0.244619,0.004225
177.000000,14.350000,-0.198788,0.006774
178.000000,14.430000,-0.130041,0.008048
179.000000,14.510000,-0.060022,0.001677
180.000000,14.590000,0.026548,0.004225
181.000000,14.670000,0.125848,0.008048
182.000000,14.760000,0.207325,0.009322
183.000000,14.840000,0.254429,0.008048
184.000000,14.920000,0.290075,0.004225
185.000000,15.000000,0.296441,0.009322
186.000000,15.080000,0.268433,0.004225
187.000000,15.160000,0.223875,0.009322
188.000000,15.240000,0.152583,0.004225
189.000000,15.320000,0.073652,0.005500
190.000000,15.400000,-0.006552,0.005500
191.000000,15.480000,-0.081664,0.002951
192.000000,15.560000,-0.138953,0.005500
193.000000,15.640000,-0.179691,0.009322
194.000000,15.720000,-0.205153,0.004225
195.000000,15.800000,-0.192422,0.005500
196.000000,15.880000,-0.161868,0.002951
197.000000,15.970000,-0.121130,0.001677
198.000000,16.050000,-0.056203,0.008048
199.000000,16.130000,0.013817,0.004225
200.000000,16.210000,0.085109,0.008048
201.000000,16.290000,0.157675,0.008048
202.000000,16.370000,0.204779,0.009322
203.000000,16.450000,0.228968,0.009322
204.000000,16.530000,0.236606,0.011871
205.000000,16.610000,0.222602,0.006774
206.000000,16.700000,0.190775,0.010597
207.000000,16.780000,0.143671,0.008048
208.000000,16.860000,0.076198,0.009322
209.000000,16.940000,0.011271,0.004225
210.000000,17.020000,-0.057476,0.004225
211.000000,17.100000,-0.100760,0.009322
212.000000,17.180000,-0.128768,0.004225
213.000000,17.270000,-0.147864,0.005500
214.000000,17.350000,-0.145318,0.004225
215.000000,17.430000,-0.124949,0.004225
216.000000,17.510000,-0.088030,0.008048
217.000000,17.590000,-0.042199,0.005500
218.000000,17.670000,0.011271,0.004225
219.000000,17.750000,0.062194,0.002951
220.000000,17.830000,0.119483,0.008048
