Mesure,Temps,X,Y
0.000000,0.020000,1.775761,0.004225
1.000000,0.100000,1.766849,0.001677
2.000000,0.180000,1.695557,-0.003420
3.000000,0.260000,1.512233,-0.007243
4.000000,0.350000,1.256344,-0.000872
5.000000,0.430000,0.932981,0.001677
6.000000,0.510000,0.554876,0.000402
7.000000,0.590000,0.143671,-0.004695
8.000000,0.670000,-0.256076,-0.008518
9.000000,0.750000,-0.640547,-0.005969
10.000000,0.830000,-0.976640,-0.005969
11.000000,0.910000,-1.209614,-0.002146
12.000000,0.990000,-1.376388,-0.002146
13.000000,1.080000,-1.440042,0.001677
14.000000,1.160000,-1.406942,0.001677
15.000000,1.240000,-1.271995,0.002951
16.000000,1.320000,-1.078487,0.001677
17.000000,1.400000,-0.785678,0.001677
18.000000,1.480000,-0.485231,-0.002146
19.000000,1.560000,-0.108399,0.002951
20.000000,1.640000,0.234060,0.002951
21.000000,1.720000,0.565061,0.004225
22.000000,1.800000,0.852777,-0.000872
23.000000,1.890000,1.093390,0.002951
24.000000,1.970000,1.252525,-0.002146
25.000000,2.050000,1.331456,0.000402
26.000000,2.130000,1.327636,-0.000872
27.000000,2.210000,1.256344,0.002951
28.000000,2.290000,1.101028,-0.002146
29.000000,2.370000,0.876966,-0.005969
30.000000,2.450000,0.626169,-0.005969
31.000000,2.530000,0.334633,-0.002146
32.000000,2.610000,0.018909,-0.000872
33.000000,2.690000,-0.284084,-0.002146
34.000000,2.780000,-0.575620,-0.004695
35.000000,2.860000,-0.790770,-0.005969
36.000000,2.940000,-0.961363,-0.005969
37.000000,3.020000,-1.065756,-0.003420
38.000000,3.100000,-1.091218,-0.002146
39.000000,3.180000,-1.044114,-0.000872
40.000000,3.260000,-0.923171,-0.000872
41.000000,3.340000,-0.746213,-0.000872
42.000000,3.420000,-0.538700,0.001677
43.000000,3.500000,-0.275173,0.001677
44.000000,3.580000,-0.019283,0.001677
45.000000,3.660000,0.245518,0.001677
46.000000,3.740000,0.502680,0.004225
47.000000,3.830000,0.712738,-0.002146
48.000000,3.910000,0.874420,-0.000872
49.000000,3.980000,0.981358,-0.005969
50.000000,4.070000,1.029736,0.000402
51.000000,4.150000,1.010639,0.001677
52.000000,4.230000,0.931708,-0.004695
53.000000,4.310000,0.795489,-0.000872
54.000000,4.390000,0.632534,-0.004695
55.000000,4.470000,0.422476,0.002951
56.000000,4.550000,0.190775,-0.003420
57.000000,4.640000,-0.049837,0.001677
58.000000,4.720000,-0.270080,-0.005969
59.000000,4.800000,-0.476319,-0.005969
60.000000,4.880000,-0.632908,-0.002146
61.000000,4.960000,-0.734755,0.000402
62.000000,5.040000,-0.806047,-0.002146
63.000000,5.120000,-0.800955,0.001677
64.000000,5.200000,-0.748759,0.002951
65.000000,5.280000,-0.655824,-0.004695
66.000000,5.360000,-0.515785,0.001677
67.000000,5.440000,-0.346465,-0.002146
68.000000,5.520000,-0.137680,0.000402
69.000000,5.610000,0.064740,0.002951
70.000000,5.690000,0.260795,-0.000872
71.000000,5.770000,0.435207,0.004225
72.000000,5.850000,0.584157,0.004225
73.000000,5.930000,0.698734,0.004225
74.000000,6.010000,0.757296,0.000402
75.000000,6.090000,0.773846,-0.000872
76.000000,6.170000,0.747112,0.000402
77.000000,6.250000,0.683457,-0.002146
78.000000,6.330000,0.576519,-0.000872
79.000000,6.410000,0.437753,-0.000872
80.000000,6.490000,0.273525,-0.000872
81.000000,6.570000,0.099113,-0.002146
82.000000,6.650000,-0.067660,-0.003420
83.000000,6.740000,-0.236980,-0.005969
84.000000,6.820000,-0.388477,-0.005969
85.000000,6.900000,-0.496689,-0.002146
86.000000,6.980000,-0.574347,-0.000872
87.000000,7.060000,-0.612539,-0.002146
88.000000,7.140000,-0.601081,-0.004695
89.000000,7.220000,-0.550158,-0.004695
90.000000,7.300000,-0.458496,0.000402
91.000000,7.380000,-0.345192,0.001677
92.000000,7.460000,-0.203880,0.000402
93.000000,7.540000,-0.056203,0.002951
94.000000,7.630000,0.096567,0.001677
95.000000,7.710000,0.237879,-0.000872
96.000000,7.790000,0.371553,0.004225
97.000000,7.870000,0.469580,0.004225
98.000000,7.950000,0.544692,0.004225
99.000000,8.030000,0.584157,-0.000872
100.000000,8.110000,0.585430,0.001677
101.000000,8.190000,0.558696,0.004225
102.000000,8.280000,0.495041,0.002951
103.000000,8.360000,0.402107,-0.005969
104.000000,8.440000,0.290075,-0.004695
105.000000,8.520000,0.172952,-0.002146
106.000000,8.600000,0.035459,-0.002146
107.000000,8.680000,-0.091849,-0.005969
108.000000,8.760000,-0.202607,-0.005969
109.000000,8.840000,-0.298088,0.002951
110.000000,8.920000,-0.378292,-0.003420
111.000000,9.000000,-0.429215,-0.002146
112.000000,9.080000,-0.436854,0.001677
113.000000,9.170000,-0.426669,-0.002146
114.000000,9.250000,-0.378292,-0.002146
115.000000,9.320000,-0.305726,0.001677
116.000000,9.410000,-0.207699,0.002951
117.000000,9.490000,-0.112218,0.001677
118.000000,9.570000,-0.000187,0.000402
119.000000,9.650000,0.106752,-0.002146
120.000000,9.730000,0.209871,-0.002146
121.000000,9.810000,0.301533,0.002951
122.000000,9.890000,0.369006,-0.000872
123.000000,9.970000,0.418657,-0.002146
124.000000,10.060000,0.436480,-0.004695
125.000000,10.140000,0.432661,-0.002146
126.000000,10.220000,0.412291,-0.004695
127.000000,10.300000,0.357549,-0.003420
128.000000,10.380000,0.288802,0.001677
129.000000,10.460000,0.202233,0.000402
130.000000,10.540000,0.109298,0.004225
131.000000,10.620000,0.015090,-0.002146
132.000000,10.700000,-0.081664,-0.004695
133.000000,10.780000,-0.151684,-0.005969
134.000000,10.870000,-0.220430,-0.004695
135.000000,10.950000,-0.272626,-0.000872
136.000000,11.030000,-0.299361,0.001677
137.000000,11.110000,-0.304453,0.000402
138.000000,11.190000,-0.284084,0.002951
139.000000,11.270000,-0.247165,-0.004695
140.000000,11.350000,-0.186057,0.000402
141.000000,11.430000,-0.123676,-0.002146
142.000000,11.510000,-0.051110,0.001677
143.000000,11.600000,0.030367,0.000402
144.000000,11.680000,0.115663,0.004225
145.000000,11.760000,0.181864,0.001677
146.000000,11.840000,0.248064,0.004225
147.000000,11.920000,0.293895,-0.002146
148.000000,12.000000,0.323176,-0.002146
149.000000,12.080000,0.335906,0.001677
150.000000,12.160000,0.323176,-0.002146
151.000000,12.240000,0.300260,-0.000872
152.000000,12.320000,0.253156,-0.000872
153.000000,12.400000,0.203506,0.002951
154.000000,12.490000,0.141125,-0.000872
155.000000,12.570000,0.066013,-0.000872
156.000000,12.650000,-0.000187,0.004225
157.000000,12.730000,-0.066387,0.001677
158.000000,12.810000,-0.117311,-0.000872
159.000000,12.890000,-0.163141,-0.002146
160.000000,12.970000,-0.186057,-0.004695
161.000000,13.050000,-0.203880,-0.000872
162.000000,13.140000,-0.200061,0.001677
163.000000,13.220000,-0.183511,-0.004695
164.000000,13.300000,-0.154230,0.000402
165.000000,13.380000,-0.108399,0.001677
166.000000,13.460000,-0.068933,-0.004695
167.000000,13.540000,-0.005279,-0.005969
168.000000,13.620000,0.055829,-0.000872
