Mesure,Temps,X,Y
0.000000,0.030000,-0.004006,-0.005969
1.000000,0.110000,0.011271,0.011871
2.000000,0.190000,0.017636,0.023340
3.000000,0.280000,0.025275,0.033534
4.000000,0.350000,0.035459,0.036082
5.000000,0.440000,0.041825,0.036082
6.000000,0.520000,0.049463,0.045002
7.000000,0.600000,0.050736,0.045002
8.000000,0.680000,0.049463,0.045002
9.000000,0.760000,0.048190,0.039905
10.000000,0.840000,0.038005,0.034808
11.000000,0.920000,0.035459,0.028437
12.000000,1.000000,0.029094,0.018242
13.000000,1.080000,0.018909,0.013145
14.000000,1.160000,0.015090,0.001677
15.000000,1.240000,0.003632,-0.012340
16.000000,1.320000,-0.006552,-0.016163
17.000000,1.400000,-0.020556,-0.026358
18.000000,1.490000,-0.021829,-0.030180
19.000000,1.570000,-0.026922,-0.040375
20.000000,1.650000,-0.024376,-0.036552
21.000000,1.730000,-0.030741,-0.039100
22.000000,1.810000,-0.034560,-0.037826
23.000000,1.890000,-0.032014,-0.032729
24.000000,1.970000,-0.026922,-0.027632
25.000000,2.050000,-0.021829,-0.018712
26.000000,2.130000,-0.015464,-0.016163
27.000000,2.210000,-0.005279,-0.005969
28.000000,2.290000,0.006178,0.004225
29.000000,2.370000,0.011271,0.011871
30.000000,2.450000,0.026548,0.025888
31.000000,2.540000,0.039278,0.034808
32.000000,2.620000,0.041825,0.037357
33.000000,2.700000,0.044371,0.039905
34.000000,2.780000,0.046917,0.043728
35.000000,2.860000,0.044371,0.039905
36.000000,2.940000,0.048190,0.039905
37.000000,3.020000,0.044371,0.033534
38.000000,3.100000,0.035459,0.034808
39.000000,3.180000,0.029094,0.023340
40.000000,3.260000,0.029094,0.023340
41.000000,3.340000,0.015090,0.005500
42.000000,3.430000,0.002359,-0.005969
43.000000,3.510000,-0.005279,-0.014889
44.000000,3.590000,-0.015464,-0.021260
45.000000,3.670000,-0.020556,-0.026358
46.000000,3.750000,-0.025649,-0.034003
47.000000,3.830000,-0.028195,-0.039100
48.000000,3.910000,-0.030741,-0.041649
49.000000,3.990000,-0.037106,-0.037826
50.000000,4.070000,-0.030741,-0.032729
51.000000,4.150000,-0.029468,-0.031455
52.000000,4.240000,-0.030741,-0.025083
53.000000,4.320000,-0.020556,-0.016163
54.000000,4.400000,-0.014191,-0.007243
55.000000,4.480000,-0.000187,-0.002146
56.000000,4.560000,0.008725,0.010597
57.000000,4.640000,0.018909,0.025888
58.000000,4.720000,0.024001,0.030985
59.000000,4.800000,0.034186,0.033534
60.000000,4.880000,0.046917,0.042454
61.000000,4.960000,0.049463,0.046277
62.000000,5.040000,0.045644,0.045002
63.000000,5.120000,0.045644,0.045002
64.000000,5.200000,0.044371,0.039905
65.000000,5.290000,0.038005,0.037357
66.000000,5.370000,0.035459,0.032260
67.000000,5.450000,0.026548,0.019517
68.000000,5.530000,0.017636,0.009322
69.000000,5.610000,0.011271,0.004225
70.000000,5.690000,0.003632,-0.014889
71.000000,5.780000,-0.010372,-0.018712
72.000000,5.860000,-0.015464,-0.026358
73.000000,5.940000,-0.021829,-0.028906
74.000000,6.020000,-0.030741,-0.032729
75.000000,6.100000,-0.034560,-0.039100
76.000000,6.180000,-0.030741,-0.035278
77.000000,6.260000,-0.029468,-0.034003
78.000000,6.340000,-0.026922,-0.027632
79.000000,6.430000,-0.025649,-0.030180
80.000000,6.510000,-0.020556,-0.017438
81.000000,6.590000,-0.007826,-0.012340
82.000000,6.670000,-0.000187,-0.002146
83.000000,6.750000,0.008725,0.008048
84.000000,6.830000,0.018909,0.019517
85.000000,6.910000,0.021455,0.023340
