Mesure,Temps,X,Y
0.000000,0.030000,-0.453404,0.006774
1.000000,0.100000,-0.419031,0.019517
2.000000,0.180000,-0.408846,0.033534
3.000000,0.260000,-0.420304,0.038631
4.000000,0.350000,-0.417758,0.043728
5.000000,0.430000,-0.408846,0.048825
6.000000,0.510000,-0.397388,0.045002
7.000000,0.590000,-0.347738,0.045002
8.000000,0.670000,-0.178418,0.034808
9.000000,0.750000,0.192048,0.028437
10.000000,0.830000,0.716558,0.014420
11.000000,0.910000,1.200328,-0.002146
12.000000,1.000000,1.569522,-0.012340
13.000000,1.080000,1.763030,-0.025083
14.000000,1.160000,1.765576,-0.030180
15.000000,1.240000,1.580980,-0.042923
16.000000,1.320000,1.224517,-0.039100
17.000000,1.400000,0.758569,-0.035278
18.000000,1.480000,0.225148,-0.025083
19.000000,1.570000,-0.364288,-0.017438
20.000000,1.650000,-0.883705,-0.000872
21.000000,1.730000,-1.289818,0.013145
22.000000,1.810000,-1.541888,0.027162
23.000000,1.890000,-1.554619,0.038631
24.000000,1.970000,-1.559711,0.038631
25.000000,2.050000,-1.338195,0.052648
26.000000,2.130000,-0.946086,0.053922
27.000000,2.210000,-0.464862,0.046277
28.000000,2.290000,0.076198,0.038631
29.000000,2.380000,0.610892,0.029711
30.000000,2.460000,1.048832,0.019517
31.000000,2.530000,1.374740,0.004225
32.000000,2.620000,1.568249,-0.008518
33.000000,2.700000,1.602622,-0.017438
34.000000,2.780000,1.470222,-0.028906
35.000000,2.860000,1.193963,-0.035278
36.000000,2.940000,0.789123,-0.041649
37.000000,3.020000,0.312991,-0.031455
38.000000,3.100000,-0.226795,-0.030180
39.000000,3.180000,-0.702928,-0.018712
40.000000,3.260000,-1.124318,-0.011066
41.000000,3.350000,-1.406942,0.002951
42.000000,3.420000,-1.530430,0.022065
43.000000,3.510000,-1.488419,0.032260
44.000000,3.590000,-1.288545,0.045002
45.000000,3.670000,-0.962636,0.045002
46.000000,3.750000,-0.534881,0.053922
47.000000,3.830000,-0.025649,0.052648
48.000000,3.910000,0.477218,0.045002
49.000000,3.990000,0.893516,0.034808
50.000000,4.070000,1.218152,0.023340
51.000000,4.160000,1.416752,0.005500
52.000000,4.230000,1.477860,-0.005969
53.000000,4.320000,1.386198,-0.016163
54.000000,4.400000,1.141767,-0.027632
55.000000,4.470000,0.815858,-0.031455
56.000000,4.560000,0.388103,-0.044198
57.000000,4.640000,-0.085483,-0.036552
58.000000,4.710000,-0.541246,-0.028906
59.000000,4.800000,-0.938448,-0.025083
60.000000,4.880000,-1.241441,-0.012340
61.000000,4.960000,-1.392938,0.002951
62.000000,5.040000,-1.405669,0.014420
63.000000,5.120000,-1.261810,0.029711
64.000000,5.200000,-0.995736,0.042454
65.000000,5.280000,-0.627816,0.046277
66.000000,5.360000,-0.179691,0.050100
67.000000,5.450000,0.298987,0.048825
68.000000,5.530000,0.696188,0.045002
69.000000,5.610000,1.038647,0.032260
70.000000,5.680000,1.262709,0.032260
71.000000,5.760000,1.363283,0.009322
72.000000,5.840000,1.335275,0.001677
73.000000,5.930000,1.163409,-0.017438
74.000000,6.010000,0.887150,-0.026358
75.000000,6.090000,0.528142,-0.032729
76.000000,6.170000,0.078744,-0.039100
77.000000,6.250000,-0.349011,-0.037826
78.000000,6.330000,-0.757670,-0.032729
