Mesure,Temps,X,Y
0.000000,0.020000,1.735022,0.000402
1.000000,0.100000,1.737569,-0.002146
2.000000,0.180000,1.736295,0.000402
3.000000,0.270000,1.733749,-0.002146
4.000000,0.340000,1.738842,0.001677
5.000000,0.430000,1.670095,-0.000872
6.000000,0.510000,1.505868,-0.002146
7.000000,0.590000,1.270348,-0.005969
8.000000,0.670000,0.968628,-0.003420
9.000000,0.750000,0.604526,-0.004695
10.000000,0.830000,0.232787,-0.007243
11.000000,0.920000,-0.154230,-0.005969
12.000000,1.000000,-0.510693,-0.002146
13.000000,1.080000,-0.798409,-0.004695
14.000000,1.160000,-1.049206,-0.002146
15.000000,1.240000,-1.194337,-0.002146
16.000000,1.330000,-1.247806,0.001677
17.000000,1.410000,-1.235076,-0.002146
18.000000,1.490000,-1.142141,0.002951
19.000000,1.570000,-0.956271,-0.002146
20.000000,1.650000,-0.719478,-0.005969
21.000000,1.730000,-0.454677,0.002951
22.000000,1.810000,-0.154230,-0.000872
23.000000,1.900000,0.146217,0.000402
24.000000,1.970000,0.413564,0.000402
25.000000,2.050000,0.657996,0.002951
26.000000,2.140000,0.848958,0.004225
27.000000,2.220000,0.990270,0.001677
28.000000,2.300000,1.053924,-0.000872
29.000000,2.380000,1.066655,-0.002146
30.000000,2.460000,1.001728,-0.005969
31.000000,2.540000,0.889697,-0.003420
32.000000,2.620000,0.731835,-0.000872
33.000000,2.700000,0.524322,-0.005969
34.000000,2.790000,0.305352,-0.002146
35.000000,2.870000,0.071105,-0.004695
36.000000,2.950000,-0.151684,-0.002146
37.000000,3.030000,-0.365561,-0.005969
38.000000,3.110000,-0.536154,-0.002146
39.000000,3.190000,-0.663462,-0.005969
40.000000,3.270000,-0.733482,-0.002146
41.000000,3.350000,-0.753851,-0.002146
42.000000,3.430000,-0.725843,-0.003420
43.000000,3.520000,-0.652005,-0.000872
44.000000,3.600000,-0.541246,-0.005969
45.000000,3.680000,-0.385931,-0.002146
46.000000,3.760000,-0.215338,-0.003420
47.000000,3.840000,-0.044745,-0.000872
48.000000,3.920000,0.139852,-0.002146
49.000000,4.000000,0.302806,-0.002146
50.000000,4.080000,0.444118,-0.002146
51.000000,4.160000,0.553603,0.004225
52.000000,4.240000,0.623623,-0.000872
53.000000,4.320000,0.660542,-0.002146
54.000000,4.400000,0.655450,0.000402
55.000000,4.480000,0.614711,-0.002146
56.000000,4.560000,0.530688,-0.002146
57.000000,4.640000,0.432661,0.000402
58.000000,4.720000,0.309172,0.000402
59.000000,4.800000,0.171679,-0.002146
60.000000,4.890000,0.027821,0.001677
61.000000,4.970000,-0.103307,-0.007243
62.000000,5.050000,-0.222976,-0.007243
63.000000,5.130000,-0.326096,-0.000872
64.000000,5.210000,-0.397388,0.002951
65.000000,5.300000,-0.440673,0.000402
66.000000,5.380000,-0.449585,-0.002146
67.000000,5.460000,-0.422850,-0.005969
68.000000,5.540000,-0.365561,-0.002146
69.000000,5.620000,-0.286630,0.001677
70.000000,5.700000,-0.188603,-0.002146
71.000000,5.780000,-0.093122,-0.004695
72.000000,5.860000,0.007451,-0.005969
73.000000,5.940000,0.114390,-0.005969
74.000000,6.030000,0.221329,-0.002146
75.000000,6.100000,0.293895,0.001677
76.000000,6.190000,0.365187,0.001677
77.000000,6.270000,0.400833,-0.004695
78.000000,6.350000,0.408472,0.001677
79.000000,6.430000,0.404653,0.004225
80.000000,6.510000,0.374099,0.004225
81.000000,6.590000,0.319356,0.004225
82.000000,6.670000,0.248064,-0.002146
83.000000,6.750000,0.178044,-0.003420
84.000000,6.830000,0.087656,-0.002146
85.000000,6.910000,0.007451,-0.003420
86.000000,6.990000,-0.071480,-0.004695
87.000000,7.070000,-0.131314,-0.002146
88.000000,7.150000,-0.179691,-0.002146
89.000000,7.230000,-0.217884,-0.005969
90.000000,7.320000,-0.238253,0.001677
91.000000,7.400000,-0.239526,-0.002146
92.000000,7.480000,-0.216611,-0.004695
93.000000,7.560000,-0.183511,-0.005969
94.000000,7.640000,-0.141499,-0.005969
95.000000,7.720000,-0.089303,0.001677
96.000000,7.800000,-0.033287,-0.000872
97.000000,7.880000,0.029094,-0.004695
98.000000,7.960000,0.092748,0.000402
99.000000,8.040000,0.141125,-0.005969
100.000000,8.120000,0.193321,-0.002146
101.000000,8.200000,0.226421,-0.003420
102.000000,8.290000,0.244245,0.002951
103.000000,8.370000,0.248064,-0.004695
104.000000,8.450000,0.240425,-0.002146
105.000000,8.530000,0.221329,-0.002146
106.000000,8.610000,0.197141,0.004225
107.000000,8.690000,0.153856,-0.000872
108.000000,8.770000,0.108025,0.001677
109.000000,8.850000,0.062194,0.002951
110.000000,8.930000,0.016363,-0.000872
111.000000,9.010000,-0.034560,-0.004695
112.000000,9.090000,-0.066387,0.001677
113.000000,9.180000,-0.091849,0.001677
114.000000,9.260000,-0.107126,-0.000872
115.000000,9.340000,-0.117311,-0.005969
116.000000,9.420000,-0.117311,-0.002146
117.000000,9.500000,-0.102034,-0.000872
118.000000,9.580000,-0.081664,0.002951
119.000000,9.660000,-0.062568,-0.002146
120.000000,9.740000,-0.032014,-0.000872
121.000000,9.820000,0.008725,-0.000872
122.000000,9.900000,0.031640,-0.004695
123.000000,9.980000,0.071105,-0.004695
124.000000,10.060000,0.095294,-0.002146
125.000000,10.150000,0.125848,-0.000872
126.000000,10.230000,0.142398,-0.002146
127.000000,10.310000,0.150037,0.000402
128.000000,10.390000,0.146217,0.001677
129.000000,10.470000,0.142398,-0.000872
130.000000,10.550000,0.132213,-0.002146
131.000000,10.630000,0.120756,0.002951
132.000000,10.710000,0.091475,-0.000872
133.000000,10.790000,0.068559,-0.000872
134.000000,10.870000,0.040552,-0.002146
135.000000,10.950000,0.018909,-0.002146
136.000000,11.030000,0.001086,-0.003420
137.000000,11.110000,-0.023103,-0.005969
138.000000,11.200000,-0.039653,-0.002146
139.000000,11.280000,-0.046018,0.000402
140.000000,11.360000,-0.046018,0.001677
141.000000,11.440000,-0.042199,-0.002146
142.000000,11.520000,-0.030741,0.001677
143.000000,11.600000,-0.024376,0.001677
144.000000,11.680000,-0.007826,0.000402
145.000000,11.760000,0.011271,-0.000872
146.000000,11.840000,0.027821,-0.004695
147.000000,11.920000,0.039278,-0.004695
148.000000,12.010000,0.059648,-0.002146
149.000000,12.090000,0.067286,0.000402
150.000000,12.170000,0.078744,-0.004695
151.000000,12.250000,0.088929,-0.003420
152.000000,12.330000,0.090202,0.001677
153.000000,12.410000,0.090202,0.000402
154.000000,12.490000,0.091475,0.004225
155.000000,12.570000,0.076198,-0.002146
156.000000,12.650000,0.064740,-0.000872
157.000000,12.740000,0.055829,0.000402
158.000000,12.820000,0.049463,-0.000872
159.000000,12.900000,0.035459,0.001677
160.000000,12.980000,0.024001,-0.000872
161.000000,13.060000,0.015090,-0.002146
162.000000,13.140000,0.009998,0.000402
163.000000,13.220000,0.002359,-0.002146
164.000000,13.300000,-0.000187,-0.002146
165.000000,13.380000,0.002359,0.000402
166.000000,13.460000,0.012544,-0.000872
167.000000,13.550000,0.017636,0.004225
168.000000,13.630000,0.018909,0.000402
169.000000,13.710000,0.030367,0.000402
170.000000,13.790000,0.027821,-0.002146
171.000000,13.870000,0.035459,-0.000872
172.000000,13.950000,0.041825,-0.002146
173.000000,14.030000,0.052009,0.004225
174.000000,14.120000,0.053282,0.001677
175.000000,14.200000,0.048190,-0.003420
176.000000,14.280000,0.055829,0.000402
177.000000,14.360000,0.049463,-0.002146
178.000000,14.440000,0.049463,0.000402
179.000000,14.520000,0.040552,0.001677
180.000000,14.600000,0.040552,0.000402
181.000000,14.680000,0.038005,0.000402
182.000000,14.760000,0.035459,-0.000872
183.000000,14.850000,0.031640,-0.002146
184.000000,14.930000,0.021455,-0.000872
185.000000,15.010000,0.029094,0.000402
186.000000,15.090000,0.025275,0.002951
187.000000,15.170000,0.030367,0.004225
188.000000,15.250000,0.026548,-0.003420
189.000000,15.330000,0.029094,0.000402
190.000000,15.410000,0.026548,-0.002146
191.000000,15.490000,0.026548,-0.002146
192.000000,15.580000,0.034186,-0.002146
193.000000,15.660000,0.029094,-0.000872
194.000000,15.740000,0.036732,-0.002146
195.000000,15.820000,0.035459,-0.002146
196.000000,15.900000,0.035459,-0.005969
197.000000,15.980000,0.044371,0.002951
198.000000,16.060000,0.039278,0.002951
199.000000,16.140000,0.039278,0.000402
200.000000,16.220000,0.039278,-0.000872
201.000000,16.300000,0.038005,-0.004695
202.000000,16.380000,0.030367,-0.002146
203.000000,16.460000,0.040552,-0.000872
204.000000,16.540000,0.030367,-0.004695
205.000000,16.630000,0.040552,0.002951
206.000000,16.700000,0.036732,-0.002146
207.000000,16.780000,0.031640,-0.004695
208.000000,16.860000,0.035459,-0.000872
209.000000,16.940000,0.030367,-0.002146
210.000000,17.030000,0.036732,-0.002146
