Mesure,Temps,X,Y
0.000000,0.020000,1.759211,-0.000872
1.000000,0.100000,1.760484,-0.000872
2.000000,0.180000,1.754119,-0.004695
3.000000,0.260000,1.756665,-0.005969
4.000000,0.340000,1.751572,-0.005969
5.000000,0.420000,1.757938,-0.004695
6.000000,0.500000,1.755392,-0.007243
7.000000,0.580000,1.759211,-0.002146
8.000000,0.660000,1.751572,0.000402
9.000000,0.750000,1.750299,-0.003420
10.000000,0.830000,1.718472,-0.003420
11.000000,0.910000,1.597530,-0.008518
12.000000,0.990000,1.401475,-0.005969
13.000000,1.070000,1.143040,-0.005969
14.000000,1.150000,0.846412,-0.002146
15.000000,1.230000,0.523049,-0.003420
16.000000,1.310000,0.167860,-0.007243
17.000000,1.390000,-0.179691,-0.005969
18.000000,1.470000,-0.522150,-0.009792
19.000000,1.550000,-0.795863,-0.008518
20.000000,1.640000,-1.041567,-0.005969
21.000000,1.720000,-1.194337,-0.011066
22.000000,1.800000,-1.273268,-0.000872
23.000000,1.880000,-1.296184,-0.007243
24.000000,1.960000,-1.232529,-0.000872
25.000000,2.040000,-1.117952,-0.005969
26.000000,2.120000,-0.925717,-0.002146
27.000000,2.210000,-0.692743,-0.005969
28.000000,2.290000,-0.436854,-0.002146
29.000000,2.370000,-0.145318,-0.007243
30.000000,2.450000,0.143671,-0.004695
31.000000,2.530000,0.411018,0.002951
32.000000,2.610000,0.650357,-0.007243
33.000000,2.690000,0.833681,-0.005969
34.000000,2.770000,0.992816,-0.005969
35.000000,2.850000,1.090843,-0.004695
36.000000,2.930000,1.130309,-0.002146
37.000000,3.010000,1.108667,-0.005969
38.000000,3.090000,1.046286,-0.005969
39.000000,3.180000,0.920251,-0.004695
40.000000,3.260000,0.750931,0.000402
41.000000,3.340000,0.551057,-0.007243
42.000000,3.420000,0.337179,-0.005969
43.000000,3.500000,0.111844,-0.002146
44.000000,3.580000,-0.114764,-0.008518
45.000000,3.670000,-0.331188,-0.005969
46.000000,3.750000,-0.514512,-0.005969
47.000000,3.830000,-0.653278,-0.005969
48.000000,3.910000,-0.752578,-0.007243
49.000000,3.990000,-0.806047,-0.002146
50.000000,4.070000,-0.814959,-0.003420
51.000000,4.150000,-0.779313,-0.005969
52.000000,4.230000,-0.702928,-0.003420
53.000000,4.310000,-0.594716,-0.005969
54.000000,4.390000,-0.443219,-0.004695
55.000000,4.470000,-0.264988,-0.004695
56.000000,4.550000,-0.098214,-0.004695
57.000000,4.630000,0.080017,-0.002146
58.000000,4.710000,0.256975,-0.002146
59.000000,4.790000,0.408472,-0.004695
60.000000,4.870000,0.535780,-0.007243
61.000000,4.960000,0.641446,-0.005969
62.000000,5.040000,0.707646,-0.002146
63.000000,5.120000,0.733108,-0.005969
64.000000,5.200000,0.730561,-0.005969
65.000000,5.280000,0.691096,-0.003420
66.000000,5.360000,0.608346,-0.004695
67.000000,5.440000,0.502680,-0.004695
68.000000,5.520000,0.386830,-0.004695
69.000000,5.600000,0.241698,-0.005969
70.000000,5.680000,0.097840,-0.007243
71.000000,5.760000,-0.042199,-0.003420
72.000000,5.840000,-0.165688,-0.002146
73.000000,5.920000,-0.290450,-0.005969
74.000000,6.010000,-0.397388,-0.007243
75.000000,6.090000,-0.467408,-0.005969
76.000000,6.170000,-0.513239,-0.005969
77.000000,6.250000,-0.518331,-0.009792
78.000000,6.330000,-0.494142,-0.002146
79.000000,6.410000,-0.448312,-0.004695
80.000000,6.490000,-0.371927,-0.003420
81.000000,6.580000,-0.278992,-0.004695
82.000000,6.660000,-0.173326,-0.003420
83.000000,6.740000,-0.066387,-0.000872
84.000000,6.820000,0.048190,-0.002146
85.000000,6.900000,0.161494,-0.003420
86.000000,6.980000,0.260795,-0.005969
87.000000,7.060000,0.351183,-0.004695
88.000000,7.140000,0.413564,-0.002146
89.000000,7.220000,0.451757,-0.003420
90.000000,7.300000,0.469580,-0.005969
91.000000,7.380000,0.468307,-0.004695
92.000000,7.460000,0.446664,-0.005969
93.000000,7.550000,0.408472,-0.004695
94.000000,7.630000,0.344818,0.000402
95.000000,7.710000,0.259521,-0.005969
96.000000,7.790000,0.174225,-0.002146
97.000000,7.870000,0.080017,-0.003420
98.000000,7.950000,-0.006552,-0.005969
99.000000,8.040000,-0.093122,-0.007243
100.000000,8.120000,-0.158049,-0.004695
101.000000,8.200000,-0.222976,-0.005969
102.000000,8.280000,-0.264988,-0.004695
103.000000,8.360000,-0.296815,-0.004695
104.000000,8.440000,-0.300634,-0.007243
105.000000,8.520000,-0.287903,-0.004695
106.000000,8.600000,-0.254803,-0.005969
107.000000,8.680000,-0.206426,-0.004695
108.000000,8.760000,-0.159322,-0.004695
109.000000,8.850000,-0.094395,-0.002146
110.000000,8.930000,-0.033287,-0.005969
111.000000,9.010000,0.038005,-0.008518
112.000000,9.090000,0.105479,-0.008518
113.000000,9.170000,0.171679,-0.002146
114.000000,9.250000,0.218783,-0.003420
115.000000,9.330000,0.262068,-0.002146
116.000000,9.410000,0.295168,-0.002146
117.000000,9.490000,0.314264,-0.002146
118.000000,9.580000,0.309172,0.000402
119.000000,9.650000,0.288802,-0.005969
120.000000,9.740000,0.260795,-0.004695
121.000000,9.820000,0.227694,-0.002146
122.000000,9.900000,0.176771,-0.004695
123.000000,9.980000,0.125848,-0.003420
124.000000,10.060000,0.067286,-0.002146
125.000000,10.140000,0.015090,-0.005969
126.000000,10.220000,-0.040926,-0.005969
127.000000,10.310000,-0.081664,-0.002146
128.000000,10.390000,-0.116037,-0.007243
129.000000,10.470000,-0.135134,-0.005969
130.000000,10.550000,-0.158049,-0.008518
131.000000,10.630000,-0.158049,-0.003420
132.000000,10.710000,-0.151684,-0.004695
133.000000,10.790000,-0.135134,-0.005969
134.000000,10.870000,-0.104580,-0.002146
135.000000,10.950000,-0.082937,-0.005969
136.000000,11.030000,-0.042199,-0.005969
137.000000,11.110000,-0.004006,-0.004695
138.000000,11.190000,0.036732,-0.004695
139.000000,11.270000,0.076198,-0.007243
140.000000,11.350000,0.116936,-0.002146
141.000000,11.440000,0.157675,-0.005969
142.000000,11.520000,0.183137,-0.002146
143.000000,11.600000,0.192048,-0.005969
144.000000,11.680000,0.198414,0.000402
145.000000,11.760000,0.200960,-0.005969
146.000000,11.840000,0.192048,-0.004695
147.000000,11.920000,0.180590,-0.005969
148.000000,12.010000,0.151310,-0.005969
149.000000,12.090000,0.122029,-0.002146
150.000000,12.170000,0.092748,-0.003420
151.000000,12.250000,0.054555,-0.005969
152.000000,12.330000,0.027821,-0.002146
153.000000,12.410000,-0.004006,-0.008518
154.000000,12.490000,-0.032014,-0.000872
155.000000,12.570000,-0.051110,-0.004695
156.000000,12.650000,-0.066387,-0.000872
157.000000,12.740000,-0.077845,-0.004695
158.000000,12.820000,-0.081664,-0.005969
159.000000,12.900000,-0.067660,-0.002146
160.000000,12.980000,-0.062568,-0.004695
161.000000,13.070000,-0.051110,-0.007243
162.000000,13.140000,-0.025649,-0.004695
163.000000,13.230000,-0.009099,-0.004695
164.000000,13.310000,0.018909,-0.004695
165.000000,13.390000,0.039278,-0.008518
166.000000,13.470000,0.062194,-0.005969
167.000000,13.550000,0.087656,-0.005969
168.000000,13.630000,0.105479,-0.005969
169.000000,13.720000,0.115663,-0.003420
170.000000,13.790000,0.122029,-0.005969
171.000000,13.880000,0.129667,-0.000872
172.000000,13.960000,0.125848,-0.000872
173.000000,14.040000,0.120756,-0.003420
174.000000,14.120000,0.106752,-0.005969
175.000000,14.200000,0.099113,-0.004695
176.000000,14.280000,0.080017,-0.005969
177.000000,14.360000,0.064740,-0.000872
178.000000,14.450000,0.044371,-0.002146
179.000000,14.530000,0.026548,-0.005969
180.000000,14.610000,0.015090,-0.000872
181.000000,14.690000,0.003632,-0.003420
182.000000,14.770000,-0.002733,-0.004695
183.000000,14.850000,-0.014191,-0.002146
184.000000,14.930000,-0.015464,-0.002146
185.000000,15.010000,-0.016737,-0.002146
186.000000,15.090000,-0.020556,-0.002146
187.000000,15.170000,-0.010372,-0.005969
188.000000,15.250000,-0.001460,-0.000872
189.000000,15.340000,0.008725,-0.002146
190.000000,15.420000,0.015090,0.001677
191.000000,15.500000,0.027821,-0.000872
192.000000,15.580000,0.038005,-0.004695
193.000000,15.660000,0.045644,-0.002146
194.000000,15.740000,0.060921,-0.005969
195.000000,15.830000,0.064740,-0.002146
196.000000,15.900000,0.074925,0.002951
197.000000,15.990000,0.078744,-0.004695
198.000000,16.070000,0.080017,-0.002146
199.000000,16.150000,0.076198,0.002951
200.000000,16.230000,0.074925,-0.007243
201.000000,16.310000,0.072379,-0.004695
202.000000,16.390000,0.067286,-0.008518
203.000000,16.470000,0.055829,-0.004695
204.000000,16.550000,0.048190,-0.004695
205.000000,16.630000,0.041825,-0.004695
206.000000,16.710000,0.040552,-0.002146
207.000000,16.800000,0.029094,-0.005969
208.000000,16.870000,0.030367,-0.000872
