Mesure,Temps,X,Y
0.000000,0.030000,-0.060022,0.043728
1.000000,0.110000,-0.021829,0.036082
2.000000,0.190000,0.025275,0.028437
3.000000,0.270000,0.069832,0.014420
4.000000,0.350000,0.097840,-0.005969
5.000000,0.440000,0.116936,-0.021260
6.000000,0.520000,0.122029,-0.026358
7.000000,0.600000,0.116936,-0.032729
8.000000,0.680000,0.078744,-0.031455
9.000000,0.760000,0.044371,-0.028906
10.000000,0.850000,-0.005279,-0.017438
11.000000,0.920000,-0.046018,-0.008518
12.000000,1.010000,-0.081664,0.004225
13.000000,1.090000,-0.116037,0.018242
14.000000,1.170000,-0.123676,0.032260
15.000000,1.250000,-0.126222,0.043728
16.000000,1.330000,-0.105853,0.051374
17.000000,1.410000,-0.085483,0.041180
18.000000,1.490000,-0.040926,0.038631
19.000000,1.570000,-0.000187,0.033534
20.000000,1.650000,0.044371,0.025888
21.000000,1.730000,0.082563,0.002951
22.000000,1.810000,0.111844,-0.011066
23.000000,1.900000,0.120756,-0.028906
24.000000,1.980000,0.114390,-0.036552
25.000000,2.060000,0.101659,-0.037826
26.000000,2.140000,0.064740,-0.036552
27.000000,2.220000,0.025275,-0.026358
28.000000,2.300000,-0.029468,-0.019986
29.000000,2.380000,-0.061295,-0.003420
30.000000,2.460000,-0.096941,0.015694
31.000000,2.540000,-0.118584,0.033534
32.000000,2.620000,-0.128768,0.038631
33.000000,2.710000,-0.116037,0.045002
34.000000,2.790000,-0.100760,0.046277
35.000000,2.870000,-0.062568,0.047551
36.000000,2.950000,-0.023103,0.033534
37.000000,3.030000,0.018909,0.029711
38.000000,3.110000,0.069832,0.009322
39.000000,3.190000,0.102933,-0.005969
40.000000,3.270000,0.116936,-0.022535
41.000000,3.350000,0.127121,-0.025083
42.000000,3.440000,0.111844,-0.035278
43.000000,3.510000,0.088929,-0.032729
44.000000,3.590000,0.052009,-0.030180
45.000000,3.680000,-0.000187,-0.022535
46.000000,3.760000,-0.039653,-0.011066
47.000000,3.840000,-0.082937,-0.000872
48.000000,3.920000,-0.107126,0.022065
49.000000,4.000000,-0.128768,0.033534
50.000000,4.080000,-0.127495,0.039905
51.000000,4.160000,-0.110945,0.050100
52.000000,4.240000,-0.082937,0.045002
53.000000,4.320000,-0.040926,0.045002
54.000000,4.400000,-0.005279,0.034808
55.000000,4.480000,0.041825,0.020791
56.000000,4.560000,0.080017,0.002951
57.000000,4.650000,0.109298,-0.013615
58.000000,4.730000,0.122029,-0.028906
59.000000,4.810000,0.123302,-0.030180
60.000000,4.890000,0.099113,-0.040375
61.000000,4.970000,0.073652,-0.028906
62.000000,5.050000,0.030367,-0.026358
63.000000,5.130000,-0.018010,-0.022535
64.000000,5.210000,-0.057476,-0.009792
65.000000,5.290000,-0.095668,0.004225
66.000000,5.380000,-0.118584,0.028437
67.000000,5.450000,-0.131314,0.034808
68.000000,5.540000,-0.128768,0.042454
69.000000,5.620000,-0.100760,0.048825
70.000000,5.700000,-0.068933,0.045002
71.000000,5.780000,-0.029468,0.043728
72.000000,5.860000,0.021455,0.030985
73.000000,5.940000,0.058375,0.009322
74.000000,6.020000,0.092748,-0.002146
75.000000,6.100000,0.123302,-0.016163
76.000000,6.180000,0.122029,-0.028906
77.000000,6.260000,0.116936,-0.031455
78.000000,6.340000,0.087656,-0.034003
79.000000,6.420000,0.050736,-0.035278
80.000000,6.500000,0.011271,-0.026358
81.000000,6.590000,-0.037106,-0.011066
82.000000,6.670000,-0.077845,-0.004695
83.000000,6.750000,-0.102034,0.023340
84.000000,6.830000,-0.123676,0.029711
85.000000,6.910000,-0.128768,0.034808
86.000000,6.990000,-0.117311,0.045002
87.000000,7.070000,-0.093122,0.045002
88.000000,7.150000,-0.053656,0.045002
89.000000,7.230000,-0.011645,0.034808
90.000000,7.310000,0.034186,0.022065
91.000000,7.400000,0.078744,0.005500
92.000000,7.480000,0.105479,-0.011066
